GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,control.1.G,control.1.G.1,control.2.G,control.2.G.1,control.3.G,control.3.G.1,change
Rapgef6,20,684,-5.09592442,-5.153252999,0,0,0,TRUE,19,32,2,653,2,2,Down
Rasa1,3,4373,-10.50944513,-10.56677371,0,0,0,TRUE,2,9,2,4365,2,2,Down
Rasal2,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Rassf1,3,63,-4.392317423,-4.449646002,1.11E-16,1.14E-15,1.13E-15,TRUE,2,62,2,2,2,2,Down
Rassf3,2009,8594,-2.096852213,-2.154180792,0,0,0,TRUE,1962,796,32,7799,18,2,Down
Rb1,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,7,2,2,2,37,Down
Rb1cc1,12,116,-3.273018494,-3.330347073,0,0,0,TRUE,2,115,2,2,11,2,Down
Rbbp4,175,1928,-3.461678224,-3.519006803,0,0,0,TRUE,174,537,2,11,2,1383,Down
Rbbp6,15,180,-3.584962501,-3.64229108,0,0,0,TRUE,14,179,2,2,2,2,Down
Rbfox1,6,45,-2.906890596,-2.964219175,2.79E-09,2.25E-08,2.25E-08,TRUE,5,2,2,32,2,14,Down
Rbks,6,35,-2.544320516,-2.601649095,1.03E-06,7.31E-06,7.31E-06,TRUE,5,15,2,21,2,2,Down
Rbm12b2,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,29,2,11,2,2,Down
Rbm18,3,53,-4.142957954,-4.200286533,6.39E-14,6.05E-13,6.05E-13,TRUE,2,52,2,2,2,2,Down
Rbm27,70,617,-3.139843662,-3.197172241,0,0,0,TRUE,6,613,65,5,2,2,Down
Rbm46os,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
Rbm5,12,640,-5.736965594,-5.794294173,0,0,0,TRUE,11,639,2,2,2,2,Down
Rbms1,222,924,-2.057333175,-2.114661754,0,0,0,TRUE,221,204,2,2,2,721,Down
Rbms2,3,139,-5.533978572,-5.591307151,0,0,0,TRUE,2,138,2,2,2,2,Down
Rbms3,134,1096,-3.031942893,-3.089271471,0,0,0,TRUE,117,1095,18,2,2,2,Down
Rbmx,3,3860,-10.32942263,-10.38675121,0,0,0,TRUE,2,2291,2,6,2,1566,Down
Rbmxl1,11,84,-2.932885804,-2.990214383,3.33E-16,3.38E-15,3.38E-15,TRUE,2,83,2,2,10,2,Down
Rc3h1,358,2443,-2.770622371,-2.82795095,0,0,0,TRUE,286,1445,73,24,2,977,Down
Rcbtb2,3,129,-5.426264755,-5.483593334,0,0,0,TRUE,2,11,2,2,2,119,Down
Rchy1,43,202,-2.231946728,-2.289275307,0,0,0,TRUE,2,184,42,19,2,2,Down
Rdh10,3,264,-6.459431619,-6.516760198,0,0,0,TRUE,2,263,2,2,2,2,Down
Rdh13,3,196,-6.029747343,-6.087075922,0,0,0,TRUE,2,5,2,2,2,192,Down
Recql,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Reep1,35,328,-3.228268988,-3.285597567,0,0,0,TRUE,34,2,2,327,2,2,Down
Reg4,517,2224,-2.104920602,-2.162249181,0,0,0,TRUE,18,184,500,1742,2,301,Down
Rel,25,478,-4.257010618,-4.314339197,0,0,0,TRUE,2,470,24,2,2,9,Down
Rem1,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,2,2,2,2,20,Down
Renbp,15,177,-3.560714954,-3.618043533,0,0,0,TRUE,14,8,2,170,2,2,Down
Rest,5,74,-3.887525271,-3.94485385,0,0,0,TRUE,2,71,4,4,2,2,Down
Rexo2,11,325,-4.884864289,-4.942192868,0,0,0,TRUE,2,289,10,2,2,37,Down
RF01962,91,410,-2.171685459,-2.229014038,0,0,0,TRUE,87,405,2,6,5,2,Down
Rfk,137,1034,-2.915988387,-2.973316966,0,0,0,TRUE,100,99,22,100,18,838,Down
Rflnb,3,634,-7.723376529,-7.780705108,0,0,0,TRUE,2,633,2,2,2,2,Down
Rfx7,25,523,-4.386810946,-4.444139525,0,0,0,TRUE,2,217,22,307,4,2,Down
Rgcc,3,145,-5.594946589,-5.652275168,0,0,0,TRUE,2,144,2,2,2,2,Down
Rgl1,33,4410,-7.062168821,-7.1194974,0,0,0,TRUE,2,53,32,2,2,4358,Down
Rgs10,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,42,2,2,2,2,Down
Rgs2,3,64,-4.415037499,-4.472366078,0,0,0,TRUE,2,63,2,2,2,2,Down
Rgs22,3,144,-5.584962501,-5.64229108,0,0,0,TRUE,2,30,2,2,2,115,Down
Rgs6,8,135,-4.076815597,-4.134144176,0,0,0,TRUE,2,134,2,2,7,2,Down
Rgs7,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Rhbdl2,4,37,-3.209453366,-3.266781945,1.58E-08,1.24E-07,1.24E-07,TRUE,2,36,2,2,3,2,Down
Rheb,11,45,-2.032421478,-2.089750057,1.24E-06,8.75E-06,8.75E-06,TRUE,10,44,2,2,2,2,Down
Rhoh,3,336,-6.807354922,-6.864683501,0,0,0,TRUE,2,335,2,2,2,2,Down
Rhot1,22,170,-2.949959318,-3.007287896,0,0,0,TRUE,13,44,2,2,10,127,Down
Rian,3,770,-8.003752135,-8.061080714,0,0,0,TRUE,2,767,2,4,2,2,Down
Rida,123,3494,-4.828149388,-4.885477967,0,0,0,TRUE,120,670,4,2,2,2825,Down
Rimbp2,59,449,-2.927928585,-2.985257164,0,0,0,TRUE,2,81,58,75,2,296,Down
Rims1,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Rims3,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,28,2,2,2,2,Down
Rin2,29,1115,-5.264847,-5.322175579,0,0,0,TRUE,2,1114,28,2,2,2,Down
Riok1,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Riok3,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,38,2,2,2,2,Down
Ripor2,7,44,-2.652076697,-2.709405276,2.10E-08,1.63E-07,1.63E-07,TRUE,2,43,6,2,2,2,Down
Rlim,3,617,-7.684164178,-7.741492757,0,0,0,TRUE,2,616,2,2,2,2,Down
Rnaseh2a,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,2,2,20,2,2,Down
Rnf103,20,701,-5.131342539,-5.188671118,0,0,0,TRUE,19,113,2,240,2,351,Down
Rnf11,3,125,-5.380821784,-5.438150363,0,0,0,TRUE,2,68,2,2,2,58,Down
Rnf111,31,161,-2.376720568,-2.434049147,0,0,0,TRUE,2,160,30,2,2,2,Down
Rnf115,5,82,-4.03562391,-4.092952489,0,0,0,TRUE,2,81,4,2,2,2,Down
Rnf122,158,1214,-2.941771958,-2.999100537,0,0,0,TRUE,48,1213,2,2,111,2,Down
Rnf125,13,280,-4.428843299,-4.486171878,0,0,0,TRUE,12,37,2,244,2,2,Down
Rnf150,3,143,-5.574908836,-5.632237415,0,0,0,TRUE,2,130,2,14,2,2,Down
Rnf152,547,4180,-2.933890204,-2.991218783,0,0,0,TRUE,546,1141,2,3040,2,2,Down
Rnf165,11,226,-4.360747344,-4.418075923,0,0,0,TRUE,2,225,10,2,2,2,Down
Rnf167,3,141,-5.554588852,-5.611917431,0,0,0,TRUE,2,140,2,2,2,2,Down
Rnf169,3,51,-4.087462841,-4.14479142,2.44E-13,2.27E-12,2.26E-12,TRUE,2,50,2,2,2,2,Down
Rnf217,10,114,-3.510961919,-3.568290498,0,0,0,TRUE,9,104,2,11,2,2,Down
Rnf219,25,158,-2.659924558,-2.717253137,0,0,0,TRUE,10,18,2,141,16,2,Down
Rnf32,3,90,-4.906890596,-4.964219175,0,0,0,TRUE,2,2,2,89,2,2,Down
Rnft1,3,67,-4.48112669,-4.538455269,0,0,0,TRUE,2,66,2,2,2,2,Down
Rnmt,3,159,-5.727920455,-5.785249034,0,0,0,TRUE,2,158,2,2,2,2,Down
Rnpc3,11,73,-2.73039294,-2.787721519,2.30E-13,2.15E-12,2.15E-12,TRUE,2,72,10,2,2,2,Down
Robo1,3,57,-4.247927513,-4.305256092,4.33E-15,4.24E-14,4.23E-14,TRUE,2,52,2,6,2,2,Down
Robo2,38,470,-3.628589433,-3.685918012,0,0,0,TRUE,8,322,31,2,2,149,Down
Rock2,48,664,-3.790076931,-3.84740551,0,0,0,TRUE,39,663,2,2,10,2,Down
Ror2,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Rp2,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,55,2,2,2,2,Down
Rpia,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Rpl10-ps2,5,58,-3.5360529,-3.593381479,1.52E-13,1.42E-12,1.42E-12,TRUE,2,57,4,2,2,2,Down
Rpl11,7,180,-4.684498174,-4.741826753,0,0,0,TRUE,6,153,2,2,2,28,Down
Rpl12,5,32,-2.678071905,-2.735400484,1.56E-06,1.10E-05,1.10E-05,TRUE,2,31,2,2,4,2,Down
Rpl18a,12,930,-6.276124405,-6.333452984,0,0,0,TRUE,8,916,5,15,2,2,Down
Rpl26,23,126,-2.453717967,-2.511046546,0,0,0,TRUE,22,125,2,2,2,2,Down
Rpl28-ps2,11,199,-4.177193002,-4.234521581,0,0,0,TRUE,10,198,2,2,2,2,Down
Rpl29-ps5,3,217,-6.176588732,-6.233917311,0,0,0,TRUE,2,2,2,2,2,216,Down
Rpl31-ps16,5,204,-5.350497247,-5.407825826,0,0,0,TRUE,2,203,2,2,4,2,Down
Rpl34,3,7954,-11.37250235,-11.42983093,0,0,0,TRUE,2,254,2,2,2,7701,Down
Rpl34-ps1,8,1062,-7.052568051,-7.10989663,0,0,0,TRUE,2,43,7,2,2,1020,Down
Rpl36-ps12,3,98,-5.029747343,-5.087075922,0,0,0,TRUE,2,97,2,2,2,2,Down
Rpl37,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Rpl37rt,3,169,-5.815916936,-5.873245515,0,0,0,TRUE,2,168,2,2,2,2,Down
Rpl48-ps1,3,128,-5.415037499,-5.472366078,0,0,0,TRUE,2,127,2,2,2,2,Down
Rpl6l,31,217,-2.807354922,-2.864683501,0,0,0,TRUE,30,34,2,2,2,184,Down
Rpl7,3,460,-7.26052755,-7.317856129,0,0,0,TRUE,2,459,2,2,2,2,Down
Rpl7a-ps11,4,97,-4.599912842,-4.657241421,0,0,0,TRUE,2,96,3,2,2,2,Down
Rpl7a-ps5,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Rplp2,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,49,2,2,2,2,Down
Rprd1a,3,155,-5.691161905,-5.748490484,0,0,0,TRUE,2,2,2,2,2,154,Down
Rps12,3,174,-5.857980995,-5.915309574,0,0,0,TRUE,2,173,2,2,2,2,Down
Rps12-ps3,3,179,-5.898853277,-5.956181855,0,0,0,TRUE,2,176,2,4,2,2,Down
Rps12-ps4,3,38,-3.662965013,-3.720293592,1.32E-09,1.08E-08,1.08E-08,TRUE,2,37,2,2,2,2,Down
Rps12-ps9,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,52,2,4,2,2,Down
Rps12l1,3,261,-6.442943496,-6.500272075,0,0,0,TRUE,2,258,2,4,2,2,Down
Rps13-ps5,5,43,-3.10433666,-3.161665239,1.98E-09,1.60E-08,1.60E-08,TRUE,2,42,2,2,4,2,Down
Rps13-ps7,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Rps14,9,82,-3.187627003,-3.244955582,0,0,0,TRUE,8,76,2,2,2,7,Down
Rps15a,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Rps19-ps8,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,51,2,2,2,2,Down
Rps19-ps9,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Rps2-ps11,3,75,-4.64385619,-4.701184769,0,0,0,TRUE,2,74,2,2,2,2,Down
Rps2-ps2,3,481,-7.324930583,-7.382259162,0,0,0,TRUE,2,2,2,2,2,480,Down
Rps20,3,189,-5.977279923,-6.034608502,0,0,0,TRUE,2,188,2,2,2,2,Down
Rps21,3,69,-4.523561956,-4.580890535,0,0,0,TRUE,2,61,2,2,2,9,Down
Rps27,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,42,2,2,2,2,Down
Rps3a1,15,74,-2.30256277,-2.359891349,1.94E-11,1.69E-10,1.69E-10,TRUE,2,73,2,2,14,2,Down
Rps6,3,2742,-9.836050355,-9.893378934,0,0,0,TRUE,2,133,2,2,2,2610,Down
Rps6-ps1,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,9,2,2,2,21,Down
Rps6-ps3,3,46,-3.938599455,-3.995928034,6.80E-12,6.02E-11,6.01E-11,TRUE,2,9,2,2,2,38,Down
Rps6-ps4,5,1231,-7.943686952,-8.001015531,0,0,0,TRUE,2,43,4,2,2,1189,Down
Rps6kb1,7,374,-5.739539538,-5.796868117,0,0,0,TRUE,6,360,2,2,2,15,Down
Rps6kc1,3,40,-3.736965594,-3.794294173,3.57E-10,2.97E-09,2.96E-09,TRUE,2,39,2,2,2,2,Down
Rps8,3,70,-4.544320516,-4.601649095,0,0,0,TRUE,2,69,2,2,2,2,Down
Rps8-ps4,21,90,-2.099535674,-2.156864252,2.58E-12,2.32E-11,2.32E-11,TRUE,19,89,2,2,3,2,Down
Rps9,52,5234,-6.653258491,-6.71058707,0,0,0,TRUE,36,18,2,12,17,5207,Down
Rragd,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,32,2,2,2,2,Down
Rreb1,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Rrm1,4,23,-2.523561956,-2.580890535,8.06E-05,0.000499927,0.000499927,TRUE,2,21,3,3,2,2,Down
Rrm2,3,549,-7.515699838,-7.573028417,0,0,0,TRUE,2,2,2,2,2,548,Down
Rrm2b,7,66,-3.237039197,-3.294367776,3.47E-14,3.31E-13,3.31E-13,TRUE,6,65,2,2,2,2,Down
Rrp36,4,268,-6.06608919,-6.123417769,0,0,0,TRUE,3,15,2,2,2,254,Down
Rsad2,164,1875,-3.515122876,-3.572451455,0,0,0,TRUE,141,1801,2,2,24,75,Down
Rsbn1l,299,4578,-3.936500073,-3.993828652,0,0,0,TRUE,2,15,2,2,298,4564,Down
Rspo2,3,339,-6.820178962,-6.877507541,0,0,0,TRUE,2,8,2,2,2,332,Down
Rspo3,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,50,2,2,2,6,Down
Rtl1,3,94,-4.969626351,-5.02695493,0,0,0,TRUE,2,2,2,2,2,93,Down
Rundc1,3,183,-5.930737338,-5.988065917,0,0,0,TRUE,2,2,2,182,2,2,Down
Runx2,3,265,-6.464886049,-6.522214628,0,0,0,TRUE,2,264,2,2,2,2,Down
Rusc2,3,87,-4.857980995,-4.915309574,0,0,0,TRUE,2,32,2,2,2,56,Down
Rwdd3,3,38,-3.662965013,-3.720293592,1.32E-09,1.08E-08,1.08E-08,TRUE,2,37,2,2,2,2,Down
Rwdd4a,41,361,-3.138303022,-3.195631601,0,0,0,TRUE,6,306,20,14,18,44,Down
Rxfp1,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,25,2,2,2,10,Down
Ryk,3,88,-4.874469118,-4.931797697,0,0,0,TRUE,2,10,2,2,2,79,Down
S1pr1,3,80,-4.736965594,-4.794294173,0,0,0,TRUE,2,18,2,63,2,2,Down
Saal1,3,77,-4.68182404,-4.739152619,0,0,0,TRUE,2,2,2,2,2,76,Down
Sacs,3,180,-5.906890596,-5.964219175,0,0,0,TRUE,2,27,2,2,2,154,Down
Sag,3,53,-4.142957954,-4.200286533,6.39E-14,6.05E-13,6.05E-13,TRUE,2,52,2,2,2,2,Down
Samd3,5,64,-3.678071905,-3.735400484,3.22E-15,3.16E-14,3.16E-14,TRUE,2,63,2,2,4,2,Down
Samd5,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Samsn1,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Sap18b,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Sar1a,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,7,2,2,2,22,Down
Sarm1,3,90,-4.906890596,-4.964219175,0,0,0,TRUE,2,34,2,57,2,2,Down
Sash1,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,41,2,2,2,2,Down
Sass6,3,264,-6.459431619,-6.516760198,0,0,0,TRUE,2,11,2,254,2,2,Down
Sbno2,3,51,-4.087462841,-4.14479142,2.44E-13,2.27E-12,2.26E-12,TRUE,2,50,2,2,2,2,Down
Scai,127,801,-2.656973746,-2.714302325,0,0,0,TRUE,62,800,66,2,2,2,Down
Scamp1,8,343,-5.422064766,-5.479393345,0,0,0,TRUE,7,31,2,313,2,2,Down
Scamp2,3,103,-5.101538026,-5.158866605,0,0,0,TRUE,2,102,2,2,2,2,Down
Scaper,3,60,-4.321928095,-4.379256674,5.55E-16,5.59E-15,5.58E-15,TRUE,2,51,2,2,2,10,Down
Scarna13,3,74,-4.624490865,-4.681819444,0,0,0,TRUE,2,73,2,2,2,2,Down
Scfd1,23,472,-4.359081093,-4.416409672,0,0,0,TRUE,6,292,2,18,18,165,Down
Scg5,3,1257,-8.710806434,-8.768135013,0,0,0,TRUE,2,1256,2,2,2,2,Down
Scml4,3,71,-4.564784619,-4.622113198,0,0,0,TRUE,2,6,2,2,2,66,Down
Scn3a,79,383,-2.277419834,-2.334748413,0,0,0,TRUE,10,382,15,2,57,2,Down
Scn5a,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Scn8a,15,426,-4.827819025,-4.885147604,0,0,0,TRUE,14,347,2,80,2,2,Down
Scnm1,3,96,-5,-5.057328579,0,0,0,TRUE,2,95,2,2,2,2,Down
Scpep1,3,60,-4.321928095,-4.379256674,5.55E-16,5.59E-15,5.58E-15,TRUE,2,8,2,53,2,2,Down
Sdcbp,3,83,-4.790076931,-4.84740551,0,0,0,TRUE,2,76,2,8,2,2,Down
Sdccag8,3,98,-5.029747343,-5.087075922,0,0,0,TRUE,2,97,2,2,2,2,Down
Sdr39u1,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Sec11c,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,2,2,2,2,30,Down
Sec14l1,38,648,-4.091922489,-4.149251068,0,0,0,TRUE,21,646,14,3,6,2,Down
Sec16a,12,337,-4.81164228,-4.868970859,0,0,0,TRUE,2,336,2,2,11,2,Down
Sec22b,3,90,-4.906890596,-4.964219175,0,0,0,TRUE,2,14,2,77,2,2,Down
Sec24d,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Sec31a,11,50,-2.184424571,-2.24175315,9.05E-08,6.81E-07,6.81E-07,TRUE,2,49,10,2,2,2,Down
Sec61g,3,184,-5.938599455,-5.995928034,0,0,0,TRUE,2,18,2,2,2,167,Down
Sec62,24,109,-2.183221824,-2.240550403,3.00E-15,2.95E-14,2.95E-14,TRUE,23,16,2,2,2,94,Down
Sel1l,67,5828,-6.442695972,-6.500024551,0,0,0,TRUE,66,254,2,5575,2,2,Down
Selenoi,80,658,-3.040015679,-3.097344258,0,0,0,TRUE,2,657,79,2,2,2,Down
Selenoo,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Sema3a,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,38,2,2,2,2,Down
Sema3g,3,570,-7.569855608,-7.627184187,0,0,0,TRUE,2,569,2,2,2,2,Down
Sema4d,3,58,-4.273018494,-4.330347073,2.22E-15,2.19E-14,2.19E-14,TRUE,2,57,2,2,2,2,Down
Sema6b,3,199,-6.05166212,-6.108990699,0,0,0,TRUE,2,198,2,2,2,2,Down
Senp8,3,114,-5.247927513,-5.305256092,0,0,0,TRUE,2,94,2,21,2,2,Down
Sepsecs,3,98,-5.029747343,-5.087075922,0,0,0,TRUE,2,97,2,2,2,2,Down
Serpinb9d,10,265,-4.727920455,-4.785249034,0,0,0,TRUE,9,2,2,2,2,264,Down
Serpinb9f,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Sesn2,3,867,-8.174925683,-8.232254261,0,0,0,TRUE,2,278,2,590,2,2,Down
Sesn3,11,85,-2.949959318,-3.007287896,2.22E-16,2.26E-15,2.26E-15,TRUE,10,21,2,65,2,2,Down
Setbp1,6,34,-2.502500341,-2.559828919,1.83E-06,1.28E-05,1.28E-05,TRUE,5,2,2,2,2,33,Down
Setd1a,7,345,-5.62309763,-5.680426209,0,0,0,TRUE,6,344,2,2,2,2,Down
Setdb1,27,520,-4.267480311,-4.32480889,0,0,0,TRUE,20,434,8,87,2,2,Down
Setdb2,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Sez6l,3,903,-8.233619677,-8.290948256,0,0,0,TRUE,2,902,2,2,2,2,Down
Sf3b1,3,279,-6.539158811,-6.59648739,0,0,0,TRUE,2,278,2,2,2,2,Down
Sf3b2,3,122,-5.345774837,-5.403103416,0,0,0,TRUE,2,2,2,2,2,121,Down
Sfr1,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,34,2,6,2,2,Down
Sfxn4,3,291,-6.599912842,-6.657241421,0,0,0,TRUE,2,55,2,237,2,2,Down
Sfxn5,11,261,-4.568474378,-4.625802957,0,0,0,TRUE,10,207,2,2,2,55,Down
Sgce,12,32257,-11.39236215,-11.44969073,0,0,0,TRUE,11,460,2,31794,2,6,Down
Sgcg,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,2,2,2,2,32,Down
Sgip1,3,198,-6.044394119,-6.101722698,0,0,0,TRUE,2,8,2,2,2,191,Down
Sgms1,52,1158,-4.47697982,-4.534308399,0,0,0,TRUE,2,1143,51,2,2,16,Down
Sgpl1,3,101,-5.073248982,-5.130577561,0,0,0,TRUE,2,100,2,2,2,2,Down
Sh3bgrl,945,13341,-3.819408671,-3.87673725,0,0,0,TRUE,890,1123,56,12219,2,2,Down
Shank1,7,50,-2.836501268,-2.893829847,6.11E-10,5.05E-09,5.05E-09,TRUE,6,49,2,2,2,2,Down
Shc4,56,324,-2.532495081,-2.58982366,0,0,0,TRUE,2,323,2,2,55,2,Down
She,3,129,-5.426264755,-5.483593334,0,0,0,TRUE,2,125,2,2,2,5,Down
Shprh,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,17,2,2,2,14,Down
Sike1,3,522,-7.442943496,-7.500272075,0,0,0,TRUE,2,521,2,2,2,2,Down
Sin3b,44,888,-4.334984248,-4.392312827,0,0,0,TRUE,2,849,18,18,27,24,Down
Sipa1l3,5,2851,-9.155324229,-9.212652808,0,0,0,TRUE,4,55,2,2436,2,363,Down
Sirt6,3,48,-4,-4.057328579,1.80E-12,1.62E-11,1.62E-11,TRUE,2,47,2,2,2,2,Down
Sirt7,3,276,-6.523561956,-6.580890535,0,0,0,TRUE,2,149,2,123,2,7,Down
Sis,7,253,-5.175638653,-5.232967232,0,0,0,TRUE,6,224,2,30,2,2,Down
Six3,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,2,2,2,2,31,Down
Skap1,246,1708,-2.795577754,-2.852906333,0,0,0,TRUE,127,1707,103,2,19,2,Down
Ski,11,324,-4.880418384,-4.937746963,0,0,0,TRUE,10,323,2,2,2,2,Down
Skida1,3,77,-4.68182404,-4.739152619,0,0,0,TRUE,2,2,2,76,2,2,Down
Skint1,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Skint3,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,41,2,2,2,2,Down
Sla2,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,2,2,54,2,2,Down
Slain1,7,35,-2.321928095,-2.379256674,3.53E-06,2.41E-05,2.41E-05,TRUE,6,34,2,2,2,2,Down
Slamf1,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Slc10a1,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Slc12a6,47,1316,-4.807354922,-4.864683501,0,0,0,TRUE,15,1315,2,2,33,2,Down
Slc12a9,3,94,-4.969626351,-5.02695493,0,0,0,TRUE,2,93,2,2,2,2,Down
Slc13a4,3,161,-5.745954377,-5.803282956,0,0,0,TRUE,2,137,2,25,2,2,Down
Slc13a5,7,362,-5.692490965,-5.749819544,0,0,0,TRUE,2,24,2,2,6,339,Down
Slc16a1,7,143,-4.352516415,-4.409844994,0,0,0,TRUE,4,140,2,4,4,2,Down
Slc17a7,3,44,-3.874469118,-3.931797697,2.56E-11,2.22E-10,2.21E-10,TRUE,2,2,2,43,2,2,Down
Slc18b1,6,28,-2.222392421,-2.279721,5.31E-05,0.000335537,0.000335537,TRUE,2,27,5,2,2,2,Down
Slc1a1,215,1083,-2.332624678,-2.389953257,0,0,0,TRUE,2,969,2,115,214,2,Down
Slc20a2,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,41,2,2,2,2,Down
Slc22a20,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,17,2,13,2,2,Down
Slc22a21,12,592,-5.624490865,-5.681819444,0,0,0,TRUE,2,591,11,2,2,2,Down
Slc25a14,95,2412,-4.666158584,-4.723487163,0,0,0,TRUE,94,784,2,1629,2,2,Down
Slc25a19,5,276,-5.786596362,-5.843924941,0,0,0,TRUE,2,275,2,2,4,2,Down
Slc25a21,3,237,-6.303780748,-6.361109327,0,0,0,TRUE,2,226,2,2,2,12,Down
Slc25a24,3,297,-6.62935662,-6.686685199,0,0,0,TRUE,2,200,2,68,2,32,Down
