"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015833","GO:0015833","peptide transport","89/4447","351/28905",0.253561253561254,1.64811963889994,5.20927555218984,7.79769464970506e-07,2.71087067548763e-05,1.75375243487758e-05,"Abcc1/Abcc8/Abcg1/Acsl4/Acvr1c/Adora1/Aimp1/Ano1/Anxa7/Bad/Birc5/Cacna1c/Cacna1e/Ccdc186/Cd38/Cdk16/Cftr/Cnr1/Cpt1a/Dynll1/Edn1/Eny2/Ffar4/Fga/Fkbp1b/Foxo1/Gnao1/Gper1/Gpld1/Hcfc1/Hif1a/Hmga1/Hnf4a/Il6/Kcnb1/Klf7/Lrp1/Madd/Mcu/Mtnr1a/Myt1/Nadk/Nmu/Nnat/Nr1d1/Nucb2/Orai1/Oxct1/Pclo/Pde3b/Pde8b/Pfkfb2/Pfkl/Pfkm/Pim3/Prkce/Prkd1/Psmd9/Ptbp1/Ptpmt1/Ptpn11/Ptprn2/Rab11fip5/Raf1/Rapgef4/Rbm4/Rest/Rptor/Sirt1/Sirt6/Slc13a3/Slc15a2/Slc15a5/Slc16a10/Slc25a39/Smpd3/Snap25/Snx19/Stx4a/Stxbp3/Stxbp4/Stxbp5l/Sybu/Sytl4/Tacr2/Tfap2b/Tfr2/Tiam1/Ube2q1",89
"GO:0006814","GO:0006814","sodium ion transport","68/4447","248/28905",0.274193548387097,1.78222723546864,5.27527956715852,7.98079906765026e-07,2.75944802545603e-05,1.7851787388165e-05,"Akt1/Arf1/Asic1/Atp1a2/Atp2b4/Cacna1g/Catsper3/Cftr/Chp1/Cntn1/Commd3/Cpox/Edn1/Fxyd5/Fxyd6/Hcn1/Hcn3/Hecw1/Ikbkb/Kcnq2/Klhl3/Mfsd4b1/Mllt6/Nedd4l/Neto1/Nkain2/Nkain4/Nos3/Nppa/P2rx4/Per1/Pkd2l1/Ptpn3/Scn11a/Scn2a/Scn2b/Scn5a/Scn8a/Slc10a1/Slc12a3/Slc13a3/Slc13a5/Slc17a2/Slc17a4/Slc17a8/Slc20a2/Slc23a2/Slc24a2/Slc24a3/Slc38a4/Slc4a5/Slc5a10/Slc5a3/Slc5a4a/Slc6a1/Slc6a19/Slc6a20a/Slc6a20b/Slc6a3/Slc6a4/Slc6a9/Slc8a1/Slc8a3/Slc9a2/Slc9a6/Stk39/Tmem168/Wnk4",68
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","34/4447","95/28905",0.357894736842105,2.3262755494538,5.52110498527914,8.2109310905197e-07,2.82367262691278e-05,1.82672777035175e-05,"Aasdhppt/Acly/Acmsd/Acot4/Acot8/Acsf3/Adhfe1/Aldh18a1/Aldh1l2/Aldh5a1/Atcay/Cs/Dhfr/Dlst/Gad2/Gclm/Gls/Got1/Got2/Hoga1/Idh1/Idh3a/Idh3b/Kmo/Mdh1/Me1/Me2/Mrps36/Mthfd1l/Mtrr/Nat8l/Ogdh/Phyh/Sucla2",34
"GO:1905475","GO:1905475","regulation of protein localization to membrane","61/4447","215/28905",0.283720930232558,1.84415414624963,5.29758315489744,8.32538114836724e-07,2.8476384336512e-05,1.84223204811069e-05,"Acsl3/Actr3/Akap5/Akt1/Appl1/Ar/Arhgap44/Arpc2/Atp2b4/Bcl2l1/Cacnb3/Camk2g/Cib1/Cnst/Crk/Dag1/Dmtn/Dpp10/Epha3/Ezr/Farp1/Fis1/Fyn/Gpc4/Gper1/Grip1/Gripap1/Kcnb1/Lrp1/Lypd1/Mtcl1/Myo1c/Myo5b/Nbea/Numb/Pak1/Pgrmc1/Pid1/Pik3ca/Pik3r1/Ppfia1/Prkci/Prnp/Ptpn9/Rab11a/Rack1/Rapgef4/Rhog/Sirt6/Slc5a3/Sqstm1/Stac2/Stx3/Stx4a/Stx8/Tcaf3/Vil1/Wnk4/Zdhhc2/Zdhhc5/Zdhhc7",61
"GO:0006941","GO:0006941","striated muscle contraction","53/4447","178/28905",0.297752808988764,1.93535978048577,5.33759508101621,8.51163260583791e-07,2.86667879184936e-05,1.85454988933156e-05,"Ace2/Actc1/Adora1/Adra1a/Adrb1/Akap9/Aldoa/Atp1a2/Bin1/Cacna1c/Cacna1g/Cacna2d1/Cacnb2/Calm3/Casq1/Cav1/Ccdc78/Chrnb1/Chrng/Dsc2/Dsp/Ehd3/Fkbp1b/Grcc10/Hdac4/Homer1/Jup/Kcnj8/Kcnn2/Met/Myh3/Myh7/Myh7b/Myl2/Myl4/Mylk2/Nedd4l/Nppa/P2rx4/Pde5a/Pik3ca/Prkd1/Rgs2/Scn2b/Scn5a/Slc8a1/Slc8a3/Smad5/Smtn/Stac2/Tnni1/Ttn/Uty",53
"GO:0022406","GO:0022406","membrane docking","32/4447","87/28905",0.367816091954023,2.39076324217023,5.53965833905578,8.5162258984522e-07,2.86667879184936e-05,1.85454988933156e-05,"Atg14/Cep83/Cftr/Chp1/Exoc4/Exoc6/Exoc6b/Gnao1/Kcnb1/Pdzd8/Pex26/Ppfia3/Rab13/Rab3c/Snap29/Stx16/Stx17/Stx19/Stx3/Stx4a/Stx5a/Stx6/Stx8/Stxbp1/Stxbp2/Stxbp3/Unc13a/Unc13b/Uso1/Vapb/Vps11/Vps18",32
"GO:0048041","GO:0048041","focal adhesion assembly","32/4447","87/28905",0.367816091954023,2.39076324217023,5.53965833905578,8.5162258984522e-07,2.86667879184936e-05,1.85454988933156e-05,"Actg1/Actn1/Actn2/Ajuba/Arhgap6/Bcl2/Coro1c/Coro2b/Cttn/Dmtn/Epha3/Fermt2/Gpm6b/Grem1/Iqgap1/Kdr/Lrp1/Nrp1/Peak1/Pip5k1a/Poldip2/Ptk2/Ptpn11/Ptpra/Rcc2/Rhod/S100a10/Slk/Smad3/Ston1/Taok2/Tek",32
"GO:0030072","GO:0030072","peptide hormone secretion","83/4447","322/28905",0.257763975155279,1.67543685672664,5.1970973874881,8.84927345951668e-07,2.96310935523395e-05,1.91693402918062e-05,"Abcc8/Abcg1/Acsl4/Acvr1c/Aimp1/Ano1/Anxa7/Bad/Birc5/Cacna1c/Cacna1e/Ccdc186/Cd38/Cdk16/Cftr/Cnr1/Cpt1a/Dynll1/Edn1/Eny2/Ffar4/Fga/Fkbp1b/Foxo1/Gnao1/Gper1/Gpld1/Hcfc1/Hif1a/Hmga1/Hnf4a/Il6/Kcnb1/Klf7/Lrp1/Madd/Mcu/Mtnr1a/Myt1/Nadk/Nmu/Nnat/Nr1d1/Nucb2/Orai1/Oxct1/Pclo/Pde3b/Pde8b/Pfkfb2/Pfkl/Pfkm/Pim3/Prkce/Prkd1/Psmd9/Ptbp1/Ptpmt1/Ptpn11/Ptprn2/Rab11fip5/Raf1/Rapgef4/Rbm4/Rest/Rptor/Sirt1/Sirt6/Slc16a10/Smpd3/Snap25/Snx19/Stx4a/Stxbp3/Stxbp4/Stxbp5l/Sybu/Sytl4/Tacr2/Tfap2b/Tfr2/Tiam1/Ube2q1",83
"GO:0009914","GO:0009914","hormone transport","101/4447","413/28905",0.24455205811138,1.5895608814278,5.14569790733839,9.03671829179224e-07,3.01003150640745e-05,1.94728952994807e-05,"Abcc2/Abcc8/Abcg1/Acsl4/Acvr1c/Acvr2a/Adora1/Aimp1/Ano1/Anxa7/Bad/Birc5/Cacna1c/Cacna1e/Ccdc186/Cd38/Cdk16/Cftr/Cnr1/Cpt1a/Cry2/Cyp19a1/Dynll1/Edn1/Eny2/Ffar4/Fga/Fkbp1b/Foxo1/Gata3/Gnao1/Gper1/Gpld1/Hcfc1/Hif1a/Hmga1/Hnf4a/Il6/Kcnb1/Klf7/Lrp1/Lyn/Madd/Mcu/Mfn2/Mtnr1a/Myb/Myt1/Nadk/Nmu/Nnat/Nppa/Nr1d1/Nucb2/Oprk1/Orai1/Oxct1/P2ry1/Pclo/Pde3b/Pde8b/Pfkfb2/Pfkl/Pfkm/Pim3/Prkce/Prkd1/Psmd9/Ptbp1/Ptpmt1/Ptpn11/Ptprn2/Rab11fip1/Rab11fip3/Rab11fip5/Raf1/Rapgef4/Rbm4/Rest/Rptor/Scg5/Sirt1/Sirt6/Slc16a10/Slc3a2/Smpd3/Snap25/Snx19/Stx4a/Stxbp3/Stxbp4/Stxbp5l/Sybu/Sytl4/Tacr2/Tfap2b/Tfr2/Tiam1/Trpv6/Ube2q1/Wnk4",101
"GO:0006935","GO:0006935","chemotaxis","111/4447","465/28905",0.238709677419355,1.55158606381976,5.11301461368139,9.53316706555137e-07,3.14472935838231e-05,2.03443005199868e-05,"Abcc1/Adam8/Adgra2/Apoa1/App/Bcar1/Bin2/Bst1/C3ar1/C5ar2/Ccl22/Ccl9/Ccr4/Ccr9/Ccrl2/Cmtm7/Coro1a/Creb3/Crk/Csf1/Csf1r/Cttn/Cxadr/Cxcl10/Cxcr5/Cxcr6/Cyp19a1/Dapk2/Dnm1l/Dpp4/Dysf/Edn1/Efnb2/Egr3/Elmo2/Ephb1/Fes/Fgf2/Fgf7/Fpr2/Gab1/Grem1/Hoxb9/Il16/Il17ra/Il4/Itga1/Jam3/Kdr/Lox/Lrp1/Lrtm1/Lyn/Mcu/Met/Mpp1/Mycbp2/Nckap1l/Nova2/Nox1/Nrg3/Nrp1/Ntn1/P2rx4/Padi2/Pdgfra/Pik3cd/Pip5k1a/Pip5k1c/Plec/Plxnb3/Prkcd/Prkd1/Prkd2/Prok2/Ptk2/Ptpn2/Rab13/Rhog/Rin3/Ripor2/S1pr1/Sbds/Sema3a/Sema4b/Sema4d/Sema4f/Sema4g/Sema5b/Sema6b/Serpine1/Slamf1/Slamf9/Slit1/Slit2/Smad3/Spi1/St6gal1/Stk39/Stx3/Stx4a/Sucnr1/Tiam1/Tirap/Tnfsf18/Tpbg/Usp14/Vav3/Wnt3/Xcr1/Ythdf1",111
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","64/4447","230/28905",0.278260869565217,1.80866436581574,5.25028138267207,9.53996803155902e-07,3.14472935838231e-05,2.03443005199868e-05,"Abi3bp/Acer2/Actg1/Apoa1/Arhgap6/Arpc2/Bcar1/Bcl2/Bcl6/Bst1/Cass4/Cdc42/Cdk6/Cib1/Col26a1/Coro1c/Coro2b/Crk/Csf1/Cspg5/Dag1/Dmtn/Dnm2/Dock5/Edil3/Epha3/Fermt2/Fut1/Gcnt2/Gpm6b/Grem1/Iqgap1/Jup/Kank1/Kdr/Lrp1/Muc4/Nrp1/Peak1/Pik3r1/Plau/Plekha2/Plet1/Plg/Poldip2/Postn/Prkce/Ptk2/Ptpn11/Ptpra/Rcc2/Rhod/Rreb1/S100a10/Serpine1/Slk/Smad3/St6gal1/Stk4/Tek/Tesk1/Triobp/Vit/Vtn",64
"GO:0032984","GO:0032984","protein-containing complex disassembly","69/4447","254/28905",0.271653543307087,1.76571748803493,5.22657998013711,9.61963923521596e-07,3.15464663991979e-05,2.04084587138874e-05,"Actn2/Akap5/Arhgef1/Arid1a/Arpc2/Atg14/Camsap2/Capza1/Chmp2b/Chmp4b/Chmp4c/Cib1/Clec16a/Dmtn/Dnajc6/Dstn/Dysf/Eef2k/Eps8/Flii/Frat1/Fyco1/Gabarapl2/Grwd1/Hspa8/Igf1r/Jmjd4/Katnb1/Map1b/Map1lc3a/Map1lc3b/Mcoln1/Mfsd8/Mical2/Mid1/Mtpn/Nckap5/Nckap5l/Nsf/Ogfod1/Pdxp/Pex5/Pik3ca/Pik3r4/Plekhh2/Rdx/Rubcn/Sh3gl2/Shroom2/Smarcc1/Smarcd1/Smcr8/Snap29/Snx14/Specc1l/Stmn2/Stmn3/Stx17/Tecpr1/Tmem39a/Tmod1/Tmod3/Tmod4/Ttbk2/Vil1/Vps33a/Vps4b/Wdr47/Zfand1",69
"GO:0048278","GO:0048278","vesicle docking","26/4447","64/28905",0.40625,2.64057932313919,5.60252924303444,9.9448970224309e-07,3.24458640290797e-05,2.09903089650228e-05,"Cep83/Cftr/Exoc4/Exoc6/Exoc6b/Gnao1/Kcnb1/Ppfia3/Rab13/Rab3c/Stx16/Stx17/Stx19/Stx3/Stx4a/Stx5a/Stx6/Stx8/Stxbp1/Stxbp2/Stxbp3/Unc13a/Unc13b/Uso1/Vps11/Vps18",26
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","40/4447","121/28905",0.330578512396694,2.14872316186788,5.3992639461536,1.00703235436556e-06,3.26815084828634e-05,2.11427552024349e-05,"Acadvl/Acmsd/Akr1cl/Akt1/Atcay/Atp2b4/Bmp2/Brca1/Cbfa2t3/Clk2/Cnr1/Dcaf5/Erlin1/Erlin2/Etfbkmt/Fis1/Fmo2/Fmo4/Hdac4/Ier3/Il6/Kat2a/Malrd1/Ncor1/Nupr1/Oaz1/Pid1/Plin5/Ppargc1a/Ppp2ca/Prox1/Rest/Sirt1/Sirt6/Stat3/Tigar/Trp53/Ubr4/Usp7/Wdtc1",40
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","86/4447","338/28905",0.254437869822485,1.65381754603529,5.15566478934713,1.01710649292685e-06,3.26815084828634e-05,2.11427552024349e-05,"Akt1/Aldh2/App/Armc10/Atp2a3/Bad/Bcl2/Bcl2l1/Bid/Brca1/Brca2/Casp12/Casp6/Casp9/Cav1/Cdkn1a/Clu/Creb3/Creb3l1/Cycs/Cyct/Cyld/Cyp1b1/Dapk2/Daxx/Diablo/Dnm1l/Eda2r/Eno1b/Ercc2/Ercc6/Ern1/Fignl1/Fis1/Fyn/Grina/Gsdme/Gskip/Hif1a/Ier3/Ikbkg/Kdm6a/Lck/Lrrk2/Map3k5/Mapk8ip1/Melk/Mlh1/Muc1/Nono/Nox1/Nupr1/Parl/Pdcd10/Pias4/Pik3r1/Pink1/Polb/Pou4f1/Ppp2r5c/Prkdc/Ptpmt1/Ptpn2/Rack1/Rps7/Rrn3/Scn2a/Selenok/Serinc3/Sirt1/Steap3/Stk25/Tmbim6/Tmem109/Tmem117/Tpt1/Trap1/Trp53/Trp53bp2/Ubb/Usp28/Vdac2/Wwox/Xpa/Ybx3/Zfp622",86
"GO:0090130","GO:0090130","tissue migration","85/4447","333/28905",0.255255255255255,1.65913045944528,5.15852151507014,1.017123338511e-06,3.26815084828634e-05,2.11427552024349e-05,"Adam8/Adamts9/Adgra2/Akt1/Amotl1/Apoa1/Arsb/Atp2b4/Bcar1/Bcas3/Capn7/Ccbe1/Cib1/Col18a1/Coro1a/Coro1c/Csnk2b/Cyp1b1/Daam2/Dock5/Dpp4/Efnb2/Egr3/Epb41l4b/Ephb4/Fgf2/Fgf7/Fut1/Gata3/Gdf6/Gpld1/Grem1/Grn/Hif1a/Il4/Jup/Kank1/Kank2/Kdr/Krit1/Ltb4r2/Marveld3/Mef2c/Met/Mmrn2/Nanos1/Nos3/Nrp1/P2rx4/Pdcd10/Pik3cd/Plg/Prcp/Prkce/Prkd1/Prkd2/Prox1/Ptk2/Ptpn11/Ptpn23/Ptprg/Rab11a/Rab13/Rgcc/Rhob/Rock2/Rreb1/Sash1/Sema3a/Serpine1/Sirt1/Slit2/Sp1/Sp100/Spred1/Srpx2/Stat5a/Synj2bp/Tek/Tesk1/Tgfb2/Vhl/Vil1/Vstm4/Zeb2",85
"GO:0060047","GO:0060047","heart contraction","66/4447","240/28905",0.275,1.78746908027884,5.22354363368454,1.02704729266543e-06,3.28345471152637e-05,2.12417609855691e-05,"Ace2/Actc1/Adora1/Adra1a/Adrb1/Akap9/Atp1a2/Atp2b4/Avpr1a/Bin1/Cacna1c/Cacna1e/Cacna1g/Cacna2d1/Cacnb2/Calm3/Cav1/Cdc42/Cxadr/Dnm1l/Dsc2/Dsp/Edn1/Ehd3/Epas1/Fkbp1b/Gata6/Gjc1/Glrx3/Gnao1/Hdac4/Jup/Kcnj8/Kcnn2/Met/Myh7/Myh7b/Myl2/Myl4/Nedd4l/Nmu/Nos3/Nppa/P2rx4/Pde5a/Pebp1/Pik3ca/Pik3r1/Rgs2/Rps6ka2/Scn2b/Scn5a/Sema3a/Sirt1/Slc8a1/Smad5/Smtn/Tbx5/Tgfb2/Thra/Thrb/Tmem161b/Tmem65/Tnni1/Ttn/Uty",66
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","77/4447","294/28905",0.261904761904762,1.70235150502747,5.16135501836399,1.11689468067044e-06,3.55284197921267e-05,2.29845168495864e-05,"Aida/Ajuba/Akt1/Atp2b4/Bmp2/C1qtnf9/Cav1/Ccna2/Ccnb2/Ccnb3/Ccnd3/Ccnf/Cdkn1a/Cdkn1b/Cib1/Dtnbp1/Dusp16/Dusp19/Dusp7/Edn1/Ern1/Fermt2/Fgd2/Fgf2/Gab1/Gtpbp4/Heg1/Hhex/Lrrk2/Lyn/Magi3/Map2k2/Map3k13/Map3k4/Map3k5/Map3k7/Mapk8ip3/Mapre3/Mnat1/Myocd/Nek10/Nolc1/Nppa/Pak1/Paqr3/Pdcd10/Pde5a/Pik3r5/Ppp2ca/Prkar1b/Prkar2a/Prkcd/Prkch/Prox1/Rasgrp1/Rgcc/Rgs14/Rgs2/Sash1/Sesn2/Sirt1/Slc8a1/Slc8a3/Snca/Spatc1l/Spry3/Stil/Stk38/Syap1/Taok3/Tirap/Tnfaip3/Traf6/Trib2/Uchl1/Vangl2/Zeb2",77
"GO:0090257","GO:0090257","regulation of muscle system process","71/4447","265/28905",0.267924528301887,1.74147930977424,5.1705594487338,1.17609186465351e-06,3.70753806752206e-05,2.39852973146664e-05,"Abcc8/Ace2/Adora1/Adra1a/Adrb1/Akap1/Akap9/Atp1a2/Atp2b4/Bin1/Cacna1c/Calm3/Camk2g/Casq1/Cav1/Cdk9/Cttn/Dock5/Dsc2/Dsp/Ece1/Edn1/Ehd3/Eno1b/Fbxo32/Fdps/Fkbp1b/Foxo1/Glrx3/Gper1/Grcc10/Gtf2ird2/Hdac4/Igfbp5/Jup/Kcnn4/Lck/Mef2c/Mtpn/Myh7/Myh7b/Mylk2/Myocd/Ncf1/Ndufs4/Nfatc1/Nmu/Nos3/Nppa/Nr4a3/P2rx4/Pak1/Pde5a/Prkd1/Prok2/Ptk2/Rbm10/Rgs2/Rock2/Scn5a/Shc1/Sirt1/Slc8a1/Slc8a3/Smad3/Smtn/Tacr2/Tnni1/Tomm70a/Ttn/Zdhhc21",71
"GO:0046879","GO:0046879","hormone secretion","99/4447","405/28905",0.244444444444444,1.5888614046923,5.08885692715852,1.17718121603184e-06,3.70753806752206e-05,2.39852973146664e-05,"Abcc8/Abcg1/Acsl4/Acvr1c/Acvr2a/Adora1/Aimp1/Ano1/Anxa7/Bad/Birc5/Cacna1c/Cacna1e/Ccdc186/Cd38/Cdk16/Cftr/Cnr1/Cpt1a/Cry2/Cyp19a1/Dynll1/Edn1/Eny2/Ffar4/Fga/Fkbp1b/Foxo1/Gata3/Gnao1/Gper1/Gpld1/Hcfc1/Hif1a/Hmga1/Hnf4a/Il6/Kcnb1/Klf7/Lrp1/Lyn/Madd/Mcu/Mfn2/Mtnr1a/Myb/Myt1/Nadk/Nmu/Nnat/Nppa/Nr1d1/Nucb2/Oprk1/Orai1/Oxct1/P2ry1/Pclo/Pde3b/Pde8b/Pfkfb2/Pfkl/Pfkm/Pim3/Prkce/Prkd1/Psmd9/Ptbp1/Ptpmt1/Ptpn11/Ptprn2/Rab11fip1/Rab11fip3/Rab11fip5/Raf1/Rapgef4/Rbm4/Rest/Rptor/Scg5/Sirt1/Sirt6/Slc16a10/Smpd3/Snap25/Snx19/Stx4a/Stxbp3/Stxbp4/Stxbp5l/Sybu/Sytl4/Tacr2/Tfap2b/Tfr2/Tiam1/Trpv6/Ube2q1/Wnk4",99
"GO:0042330","GO:0042330","taxis","111/4447","467/28905",0.237687366167024,1.54494115562352,5.06244819943288,1.18761390578731e-06,3.72197028010781e-05,2.40786640997064e-05,"Abcc1/Adam8/Adgra2/Apoa1/App/Bcar1/Bin2/Bst1/C3ar1/C5ar2/Ccl22/Ccl9/Ccr4/Ccr9/Ccrl2/Cmtm7/Coro1a/Creb3/Crk/Csf1/Csf1r/Cttn/Cxadr/Cxcl10/Cxcr5/Cxcr6/Cyp19a1/Dapk2/Dnm1l/Dpp4/Dysf/Edn1/Efnb2/Egr3/Elmo2/Ephb1/Fes/Fgf2/Fgf7/Fpr2/Gab1/Grem1/Hoxb9/Il16/Il17ra/Il4/Itga1/Jam3/Kdr/Lox/Lrp1/Lrtm1/Lyn/Mcu/Met/Mpp1/Mycbp2/Nckap1l/Nova2/Nox1/Nrg3/Nrp1/Ntn1/P2rx4/Padi2/Pdgfra/Pik3cd/Pip5k1a/Pip5k1c/Plec/Plxnb3/Prkcd/Prkd1/Prkd2/Prok2/Ptk2/Ptpn2/Rab13/Rhog/Rin3/Ripor2/S1pr1/Sbds/Sema3a/Sema4b/Sema4d/Sema4f/Sema4g/Sema5b/Sema6b/Serpine1/Slamf1/Slamf9/Slit1/Slit2/Smad3/Spi1/St6gal1/Stk39/Stx3/Stx4a/Sucnr1/Tiam1/Tirap/Tnfsf18/Tpbg/Usp14/Vav3/Wnt3/Xcr1/Ythdf1",111
"GO:0048659","GO:0048659","smooth muscle cell proliferation","58/4447","203/28905",0.285714285714286,1.85711073275724,5.22553716607232,1.19411812860117e-06,3.72400957556895e-05,2.409185698055e-05,"Ace2/Akt1/Ang/Bmp2/C3ar1/Cav1/Cdkn1a/Cdkn1b/Cnn1/Ctnnbip1/Ddr2/Dnmt1/Edn1/Ern1/Fgf2/Fgf9/Gna13/Gnai2/Gper1/Hdac4/Hif1a/Igf1r/Igfbp5/Il12b/Il6/Irak4/Kcnn4/Map3k5/Map3k7/Mef2c/Mfn2/Mnat1/Myb/Myocd/Naa35/Nos3/Nox1/Nqo2/Nr4a3/Orc1/Pak1/Pik3ca/Pik3r1/Poldip2/Ppargc1a/Prkdc/Ptk2/Rbm10/Rps6kb1/S1pr1/Shc1/Skp2/Smpd3/Tert/Tnfaip3/Traf6/Trp53/Xrcc5",58
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","56/4447","194/28905",0.288659793814433,1.87625620422896,5.22167550995935,1.26833525552004e-06,3.93617019298462e-05,2.54643946037655e-05,"Ace2/Akt1/Ang/Bmp2/C3ar1/Cav1/Cdkn1a/Cdkn1b/Cnn1/Ctnnbip1/Ddr2/Dnmt1/Edn1/Ern1/Fgf2/Fgf9/Gna13/Gnai2/Gper1/Hdac4/Hif1a/Igf1r/Igfbp5/Il12b/Il6/Irak4/Kcnn4/Map3k5/Map3k7/Mef2c/Mfn2/Mnat1/Myb/Myocd/Nos3/Nox1/Nqo2/Nr4a3/Orc1/Pak1/Pik3ca/Pik3r1/Ppargc1a/Prkdc/Ptk2/Rbm10/Rps6kb1/S1pr1/Shc1/Skp2/Smpd3/Tert/Tnfaip3/Traf6/Trp53/Xrcc5",56
"GO:0042407","GO:0042407","cristae formation","12/4447","18/28905",0.666666666666667,4.33325837643355,6.03192703788696,1.29198805296573e-06,3.99011067619804e-05,2.58133535365151e-05,"Adck1/Afg3l2/Apool/Chchd10/Chchd3/Chchd6/Immt/Letm1/Oma1/Pink1/Slc25a46/Uqcc3",12
"GO:0002790","GO:0002790","peptide secretion","84/4447","330/28905",0.254545454545455,1.65451683463826,5.09902029421152,1.32495884180253e-06,4.05259045747487e-05,2.62175560295947e-05,"Abcc8/Abcg1/Acsl4/Acvr1c/Adora1/Aimp1/Ano1/Anxa7/Bad/Birc5/Cacna1c/Cacna1e/Ccdc186/Cd38/Cdk16/Cftr/Cnr1/Cpt1a/Dynll1/Edn1/Eny2/Ffar4/Fga/Fkbp1b/Foxo1/Gnao1/Gper1/Gpld1/Hcfc1/Hif1a/Hmga1/Hnf4a/Il6/Kcnb1/Klf7/Lrp1/Madd/Mcu/Mtnr1a/Myt1/Nadk/Nmu/Nnat/Nr1d1/Nucb2/Orai1/Oxct1/Pclo/Pde3b/Pde8b/Pfkfb2/Pfkl/Pfkm/Pim3/Prkce/Prkd1/Psmd9/Ptbp1/Ptpmt1/Ptpn11/Ptprn2/Rab11fip5/Raf1/Rapgef4/Rbm4/Rest/Rptor/Sirt1/Sirt6/Slc16a10/Smpd3/Snap25/Snx19/Stx4a/Stxbp3/Stxbp4/Stxbp5l/Sybu/Sytl4/Tacr2/Tfap2b/Tfr2/Tiam1/Ube2q1",84
"GO:0050769","GO:0050769","positive regulation of neurogenesis","84/4447","330/28905",0.254545454545455,1.65451683463826,5.09902029421152,1.32495884180253e-06,4.05259045747487e-05,2.62175560295947e-05,"Actr3/Akap5/Amigo1/Aspm/Atxn1/Bcan/Bin1/Bmp2/Cdkl3/Cdon/Csf1r/Cyfip1/Dag1/Dct/Dhx36/Dixdc1/Dnm1l/Eef2k/Eif4g2/Fgf2/Fxr1/Fxr2/Gh/Gjc2/Gli3/Gper1/Grip1/Gsx2/Hif1a/Id4/Il1rapl1/Il6/Il6st/Kdr/Kras/Lig4/Lrp1/Lyn/Map1b/Map2k2/Map3k13/Met/Mfn1/Mfn2/Mme/Myb/Myo5b/Nap1l1/Ncan/Nrp1/Ntn1/Numb/Numbl/Pak1/Pak3/Parp6/Pax6/Pias2/Plxnb3/Plxnc1/Prkch/Prkci/Ptk2/Ptpra/Rela/Rgs14/Rheb/Sema4d/Smurf1/Sox8/Srrt/Star/Stau2/Stk25/Tenm4/Tiam1/Tiam2/Trak1/Vim/Wdr62/Wnt3/Xrcc5/Zeb2/Zfyve27",84
"GO:0032868","GO:0032868","response to insulin","71/4447","266/28905",0.266917293233083,1.73493239507584,5.13465600341513,1.36551113670377e-06,4.1566420343107e-05,2.68907002997317e-05,"Aanat/Acvr1c/Akt1/Ankrd26/Appl1/Bcar1/C1qtnf9/Cd2ap/Cdk2/Cpeb2/Cry2/Cyfip1/Echdc3/Eif4ebp2/Foxo1/Gh/Gnai2/Gpam/Gpld1/Grb10/Hadha/Hmga1/Igf1r/Kank1/Kcnj8/Lpl/Mfn2/Myo1c/Ncoa1/Ncoa2/Nucb2/Oprk1/Otop1/Pak1/Pde3b/Pid1/Pik3ca/Pik3r1/Pklr/Prkaa1/Prkcd/Prkci/Prkdc/Ptpn11/Ptpn2/Ptpra/Rab10/Rab13/Raf1/Rbm4/Rela/Rps6/Rps6kb1/Rps6kb2/Sesn2/Sesn3/Shc1/Sirt1/Slc27a1/Smarcc1/Sort1/Sos1/Sp1/Stxbp3/Stxbp4/Syap1/Uso1/Vps13c/Wdtc1/Zdhhc7/Zfp592",71
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","96/4447","391/28905",0.245524296675192,1.5958803227786,5.0584844475612,1.38002519607035e-06,4.18081918923788e-05,2.70471103590729e-05,"Abra/Akt1/App/Ar/Bhlhe40/Bmp2/Brms1/Bud31/Capn3/Card11/Carf/Cd200/Cflar/Chp1/Cib1/Clu/Cops5/Creb3/Crebzf/Crtc1/Ctnnbip1/Cyld/Cyp1b1/Ddr2/Eda2r/Edn1/Egln1/Eif2ak2/Grem1/Havcr2/Hck/Hdac4/Heyl/Igf1r/Ikbkb/Ikbkg/Il18r1/Il18rap/Il4/Il6/Jup/Kat6a/Lrrc14/Lrrfip2/Map3k13/Myocd/Nfam1/Nfkbid/Nlrp12/Nlrp3/Npm1/Nr0b1/Nupr1/Pbx1/Phb2/Pias2/Pias4/Pink1/Pkhd1/Pou4f1/Ppargc1a/Ppargc1b/Prdx3/Prkch/Prkci/Prkd1/Prkd2/Prnp/Prox1/Psma6/Ptch1/Rab7b/Rbck1/Rela/Rgcc/Rlim/Rnf41/Sirt1/Sp100/Spi1/Stk36/Tax1bp1/Tfrc/Ticam2/Tirap/Tnfaip3/Tnfsf18/Traf6/Trappc9/Trib2/Trim12a/Trim12c/Trim37/Trim62/Usp7/Zfp932",96
