GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.2.G,Test.3.G,control.1.G,control.2.G,control.3.G,change,label,FDR
Tpt1,2963,55,5.751483,5.872373,0,0,0,TRUE,563,2342,58,1,17,37,Up,NA,0
Tpte,732,56,3.708345,3.829235,0,0,0,TRUE,227,304,201,1,1,54,Up,NA,0
Trabd2b,62,3,4.369234,4.490124,0,0,0,TRUE,22,39,1,1,1,1,Up,NA,0
Trac,235,3,6.291554,6.412445,0,0,0,TRUE,90,144,1,1,1,1,Up,NA,0
Traf1,150,23,2.705257,2.826147,0,0,0,TRUE,86,63,1,21,1,1,Up,NA,0
Traf3ip1,92,3,4.938599,5.05949,0,0,0,TRUE,90,1,1,1,1,1,Up,NA,0
Traf4,65,3,4.437405,4.558295,0,0,0,TRUE,26,38,1,1,1,1,Up,NA,0
Traf6,327,3,6.768184,6.889074,0,0,0,TRUE,325,1,1,1,1,1,Up,NA,0
Traj40,44,3,3.874469,3.995359,9.84E-12,6.16E-11,6.14E-11,TRUE,16,27,1,1,1,1,Up,NA,6.33E-11
Trak1,364,13,4.807355,4.928245,0,0,0,TRUE,151,212,1,5,7,1,Up,NA,0
Tram1,12315,1718,2.841615,2.962505,0,0,0,TRUE,602,262,11451,1450,1,267,Up,NA,0
Tram1l1,108,3,5.169925,5.290815,0,0,0,TRUE,106,1,1,1,1,1,Up,NA,0
Trank1,29,3,3.273018,3.393909,2.40E-07,1.21E-06,1.20E-06,TRUE,11,17,1,1,1,1,Up,NA,1.24E-06
Trap1,555,3,7.531381,7.652272,0,0,0,TRUE,531,23,1,1,1,1,Up,NA,0
Trappc10,289,3,6.589963,6.710853,0,0,0,TRUE,287,1,1,1,1,1,Up,NA,0
Trappc4,37,3,3.624491,3.745381,1.15E-09,6.54E-09,6.51E-09,TRUE,5,31,1,1,1,1,Up,NA,6.73E-09
Trappc5,109,3,5.183222,5.304112,0,0,0,TRUE,77,31,1,1,1,1,Up,NA,0
Trappc6b,84,3,4.807355,4.928245,0,0,0,TRUE,78,5,1,1,1,1,Up,NA,0
Trappc8,300,64,2.228819,2.349709,0,0,0,TRUE,46,215,39,1,26,37,Up,NA,0
Trappc9,72,4,4.169925,4.290815,0,0,0,TRUE,12,15,45,1,2,1,Up,NA,0
Trav13.1,55,3,4.196397,4.317287,5.00E-15,3.52E-14,3.51E-14,TRUE,46,8,1,1,1,1,Up,NA,3.61E-14
Trav13d.1,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,1,17,1,1,1,1,Up,NA,0.000642239
Trav13n.1,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,1,17,1,1,1,1,Up,NA,0.000642239
Trav22,32,8,2,2.12089,2.87E-05,0.000125579,0.000125573,TRUE,13,18,1,6,1,1,Up,NA,0.00013046
Trav4.1,22,3,2.874469,2.995359,2.27E-05,0.000100078,9.95E-05,TRUE,20,1,1,1,1,1,Up,NA,0.000103306
Trav6.1,24,3,3,3.12089,6.28E-06,2.89E-05,2.87E-05,TRUE,8,15,1,1,1,1,Up,NA,2.98E-05
Trbv16,674,3,7.811642,7.932532,0,0,0,TRUE,364,309,1,1,1,1,Up,NA,0
Trbv20,26,3,3.115477,3.236367,1.72E-06,8.20E-06,8.16E-06,TRUE,5,20,1,1,1,1,Up,NA,8.46E-06
Trdv2.1,754,3,7.973458,8.094348,0,0,0,TRUE,198,555,1,1,1,1,Up,NA,0
Trdv2.2,3364,23,7.1924,7.31329,0,0,0,TRUE,742,2621,1,21,1,1,Up,NA,0
Trerf1,393,34,3.530923,3.651813,0,0,0,TRUE,176,210,7,6,1,27,Up,NA,0
Trhr,52,3,4.115477,4.236367,4.01E-14,2.74E-13,2.74E-13,TRUE,22,29,1,1,1,1,Up,NA,2.81E-13
Trib2,180,16,3.491853,3.612743,0,0,0,TRUE,150,29,1,14,1,1,Up,NA,0
Trim12a,268,44,2.606658,2.727548,0,0,0,TRUE,174,93,1,38,5,1,Up,NA,0
Trim12c,25,3,3.058894,3.179784,3.29E-06,1.54E-05,1.53E-05,TRUE,17,7,1,1,1,1,Up,NA,1.59E-05
Trim17,22,3,2.874469,2.995359,2.27E-05,0.000100078,9.95E-05,TRUE,6,15,1,1,1,1,Up,NA,0.000103306
Trim24,39,3,3.70044,3.82133,2.96E-10,1.74E-09,1.73E-09,TRUE,29,9,1,1,1,1,Up,NA,1.79E-09
Trim26,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,1,17,1,1,1,1,Up,NA,0.000642239
Trim28,36,3,3.584963,3.705853,2.25E-09,1.27E-08,1.26E-08,TRUE,34,1,1,1,1,1,Up,NA,1.30E-08
Trim3,395,3,7.040746,7.161637,0,0,0,TRUE,13,1,381,1,1,1,Up,NA,0
Trim30e.ps1,95,3,4.984893,5.105783,0,0,0,TRUE,1,1,93,1,1,1,Up,NA,0
Trim33,16574,120,7.109744,7.230634,0,0,0,TRUE,1300,214,15060,89,14,17,Up,NA,0
Trim36,80,3,4.736966,4.857856,0,0,0,TRUE,78,1,1,1,1,1,Up,NA,0
Trim37,35,3,3.544321,3.665211,4.40E-09,2.44E-08,2.43E-08,TRUE,15,12,8,1,1,1,Up,NA,2.51E-08
Trim41,74,3,4.624491,4.745381,0,0,0,TRUE,15,58,1,1,1,1,Up,NA,0
Trim44,49,3,4.029747,4.150638,3.18E-13,2.11E-12,2.10E-12,TRUE,31,17,1,1,1,1,Up,NA,2.17E-12
Trim45,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,13,6,1,1,1,1,Up,NA,0.000352133
Trim59,707,89,2.989833,3.110723,0,0,0,TRUE,693,13,1,1,1,87,Up,NA,0
Trim62,60,3,4.321928,4.442818,1.11E-16,8.23E-16,8.18E-16,TRUE,13,1,46,1,1,1,Up,NA,8.41E-16
Trim65,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,11,9,1,1,1,1,Up,NA,0.000191319
Trim71,24,3,3,3.12089,6.28E-06,2.89E-05,2.87E-05,TRUE,22,1,1,1,1,1,Up,NA,2.98E-05
Triml1,85,3,4.824428,4.945319,0,0,0,TRUE,17,67,1,1,1,1,Up,NA,0
Triobp,133,27,2.300395,2.421285,0,0,0,TRUE,55,77,1,25,1,1,Up,NA,0
Trip12,1041,6,7.438792,7.559682,0,0,0,TRUE,846,186,9,1,4,1,Up,NA,0
Trip4,658,137,2.263912,2.384802,0,0,0,TRUE,306,351,1,135,1,1,Up,NA,0
Trit1,97,19,2.351985,2.472875,1.22E-15,8.76E-15,8.73E-15,TRUE,89,7,1,17,1,1,Up,NA,8.98E-15
Trmt1,86,3,4.841302,4.962192,0,0,0,TRUE,17,68,1,1,1,1,Up,NA,0
Trnau1ap,7296,1506,2.276384,2.397274,0,0,0,TRUE,4553,2652,91,1,1504,1,Up,NA,0
Trove2,998,10,6.640968,6.761858,0,0,0,TRUE,831,71,96,1,1,8,Up,NA,0
Trp53,97,7,3.792558,3.913448,0,0,0,TRUE,1,95,1,5,1,1,Up,NA,0
Trp53bp2,390,11,5.147899,5.268789,0,0,0,TRUE,18,13,359,9,1,1,Up,NA,0
Trp53rkb,6456,773,3.0621,3.18299,0,0,0,TRUE,602,162,5692,771,1,1,Up,NA,0
Trpc1,190,31,2.615659,2.736549,0,0,0,TRUE,158,31,1,29,1,1,Up,Trpc1,0
Trpc4,1500,186,3.011588,3.132478,0,0,0,TRUE,716,783,1,178,7,1,Up,Trpc4,0
Trpc4ap,82,5,4.035624,4.156514,0,0,0,TRUE,7,74,1,3,1,1,Up,NA,0
Trpc6,70,3,4.544321,4.665211,0,0,0,TRUE,55,14,1,1,1,1,Up,NA,0
Trpm1,83,6,3.790077,3.910967,0,0,0,TRUE,43,39,1,1,1,4,Up,Trpm1,0
Trpm3,66,3,4.459432,4.580322,0,0,0,TRUE,33,32,1,1,1,1,Up,NA,0
Trpm8,88,18,2.289507,2.410397,5.87E-14,4.00E-13,4.00E-13,TRUE,43,44,1,6,1,11,Up,Trpm8,4.11E-13
Trps1,9268,1320,2.81172,2.93261,0,0,0,TRUE,2464,6803,1,1278,37,5,Up,NA,0
Trpv2,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,7,11,1,1,1,1,Up,NA,0.000642239
Trpv6,307,3,6.677132,6.798023,0,0,0,TRUE,38,1,268,1,1,1,Up,NA,0
Trub1,35,3,3.544321,3.665211,4.40E-09,2.44E-08,2.43E-08,TRUE,19,15,1,1,1,1,Up,NA,2.51E-08
Trub2,155,3,5.691162,5.812052,0,0,0,TRUE,142,12,1,1,1,1,Up,NA,0
Tsacc,68,3,4.5025,4.623391,0,0,0,TRUE,25,42,1,1,1,1,Up,NA,0
Tsc22d3,59,9,2.712718,2.833608,1.59E-11,9.86E-11,9.86E-11,TRUE,47,11,1,7,1,1,Up,NA,1.02E-10
Tsga10,142,16,3.149747,3.270637,0,0,0,TRUE,140,1,1,14,1,1,Up,NA,0
Tsga10ip,1052,3,8.453956,8.574847,0,0,0,TRUE,57,994,1,1,1,1,Up,NA,0
Tshb,669,8,6.385862,6.506753,0,0,0,TRUE,625,43,1,6,1,1,Up,NA,0
Tshz3,1125,39,4.850307,4.971197,0,0,0,TRUE,33,1091,1,13,25,1,Up,NA,0
Tsks,22,3,2.874469,2.995359,2.27E-05,0.000100078,9.95E-05,TRUE,9,12,1,1,1,1,Up,NA,0.000103306
Tsku,56,3,4.222392,4.343283,2.55E-15,1.81E-14,1.81E-14,TRUE,8,47,1,1,1,1,Up,NA,1.86E-14
Tsnax,311,3,6.695808,6.816698,0,0,0,TRUE,103,11,197,1,1,1,Up,NA,0
Tspan3,76,15,2.341037,2.461927,1.57E-12,1.01E-11,1.01E-11,TRUE,18,49,9,1,13,1,Up,NA,1.04E-11
Tspan31,58,3,4.273018,4.393909,6.66E-16,4.83E-15,4.81E-15,TRUE,34,23,1,1,1,1,Up,NA,4.95E-15
Tspan32,158,3,5.718818,5.839708,0,0,0,TRUE,63,94,1,1,1,1,Up,NA,0
Tspan33,56,3,4.222392,4.343283,2.55E-15,1.81E-14,1.81E-14,TRUE,17,38,1,1,1,1,Up,NA,1.86E-14
Tspan5,11504,6,10.90489,11.02578,0,0,0,TRUE,258,35,11211,4,1,1,Up,NA,0
Tspan6,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,10,8,14,1,1,1,Up,NA,1.79E-07
Tspoap1,32,3,3.415037,3.535928,3.28E-08,1.74E-07,1.73E-07,TRUE,11,20,1,1,1,1,Up,NA,1.79E-07
Tspyl4,622,30,4.37388,4.49477,0,0,0,TRUE,620,1,1,1,28,1,Up,NA,0
Tstd2,398,46,3.113063,3.233953,0,0,0,TRUE,368,25,5,44,1,1,Up,NA,0
Ttbk2,1460,3,8.92679,9.04768,0,0,0,TRUE,36,4,1420,1,1,1,Up,NA,0
Ttc1,39,3,3.70044,3.82133,2.96E-10,1.74E-09,1.73E-09,TRUE,3,24,12,1,1,1,Up,NA,1.79E-09
Ttc14,433,17,4.67076,4.791651,0,0,0,TRUE,110,311,12,5,11,1,Up,NA,0
Ttc19,661,8,6.368506,6.489397,0,0,0,TRUE,292,53,316,1,6,1,Up,NA,0
Ttc21a,50,3,4.058894,4.179784,1.60E-13,1.07E-12,1.07E-12,TRUE,18,31,1,1,1,1,Up,NA,1.10E-12
Ttc23,40,3,3.736966,3.857856,1.50E-10,8.96E-10,8.93E-10,TRUE,10,29,1,1,1,1,Up,NA,9.22E-10
Ttc23l,416,12,5.115477,5.236367,0,0,0,TRUE,64,351,1,10,1,1,Up,NA,0
Ttc25,600,16,5.228819,5.349709,0,0,0,TRUE,206,329,65,1,14,1,Up,NA,0
Ttc26,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,6,4,9,1,1,1,Up,NA,0.000642239
Ttc28,59,3,4.297681,4.418571,3.33E-16,2.44E-15,2.43E-15,TRUE,57,1,1,1,1,1,Up,NA,2.50E-15
Ttc32,74,3,4.624491,4.745381,0,0,0,TRUE,56,17,1,1,1,1,Up,NA,0
Ttc34,37,3,3.624491,3.745381,1.15E-09,6.54E-09,6.51E-09,TRUE,24,12,1,1,1,1,Up,NA,6.73E-09
Ttc38,170,14,3.602036,3.722926,0,0,0,TRUE,109,60,1,12,1,1,Up,NA,0
Ttc39b,79,6,3.718818,3.839708,0,0,0,TRUE,77,1,1,1,4,1,Up,NA,0
Ttc41,249,3,6.375039,6.49593,0,0,0,TRUE,228,20,1,1,1,1,Up,NA,0
Ttc5,181,3,5.914883,6.035774,0,0,0,TRUE,135,45,1,1,1,1,Up,NA,0
Ttc7,82,3,4.77259,4.89348,0,0,0,TRUE,17,64,1,1,1,1,Up,NA,0
Ttc7b,47,3,3.969626,4.090517,1.26E-12,8.17E-12,8.14E-12,TRUE,29,17,1,1,1,1,Up,NA,8.39E-12
Ttf2,245,9,4.766713,4.887603,0,0,0,TRUE,105,139,1,1,7,1,Up,NA,0
Tti1,30,3,3.321928,3.442818,1.24E-07,6.36E-07,6.33E-07,TRUE,10,19,1,1,1,1,Up,NA,6.54E-07
Ttk,118,3,5.297681,5.418571,0,0,0,TRUE,26,91,1,1,1,1,Up,NA,0
Ttl,48,3,4,4.12089,6.33E-13,4.16E-12,4.15E-12,TRUE,5,42,1,1,1,1,Up,NA,4.27E-12
Ttll5,210,3,6.129283,6.250173,0,0,0,TRUE,205,4,1,1,1,1,Up,NA,0
Ttn,1615,148,3.447865,3.568755,0,0,0,TRUE,479,1053,83,114,33,1,Up,NA,0
Tuba4a,71,3,4.564785,4.685675,0,0,0,TRUE,33,37,1,1,1,1,Up,NA,0
Tuba8,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,14,5,1,1,1,1,Up,NA,0.000352133
Tubb3,311,3,6.695808,6.816698,0,0,0,TRUE,306,4,1,1,1,1,Up,NA,0
Tubb4a,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,13,6,1,1,1,1,Up,NA,0.000352133
Tubd1,57,3,4.247928,4.368818,1.22E-15,8.76E-15,8.73E-15,TRUE,18,38,1,1,1,1,Up,NA,8.98E-15
Tubgcp4,423,18,4.554589,4.675479,0,0,0,TRUE,109,293,21,7,1,10,Up,NA,0
Tubgcp5,339,57,2.572251,2.693142,0,0,0,TRUE,25,68,246,9,47,1,Up,NA,0
Tubgcp6,168,5,5.070389,5.191279,0,0,0,TRUE,69,25,74,1,3,1,Up,NA,0
Tufm,75,3,4.643856,4.764746,0,0,0,TRUE,32,39,4,1,1,1,Up,NA,0
Tulp1,98,3,5.029747,5.150638,0,0,0,TRUE,23,74,1,1,1,1,Up,NA,0
Tulp3,156,3,5.70044,5.82133,0,0,0,TRUE,103,52,1,1,1,1,Up,NA,0
Tulp4,494,122,2.01763,2.13852,0,0,0,TRUE,334,159,1,92,26,4,Up,NA,0
Tusc3,1335,82,4.025072,4.145962,0,0,0,TRUE,1279,55,1,5,76,1,Up,NA,0
Tusc5,85,3,4.824428,4.945319,0,0,0,TRUE,50,34,1,1,1,1,Up,NA,0
Tvp23bos,299,3,6.639039,6.759929,0,0,0,TRUE,63,63,173,1,1,1,Up,NA,0
Twnk,361,3,6.910893,7.031783,0,0,0,TRUE,19,341,1,1,1,1,Up,NA,0
Txk,29,3,3.273018,3.393909,2.40E-07,1.21E-06,1.20E-06,TRUE,5,23,1,1,1,1,Up,NA,1.24E-06
Txlna,91,3,4.922832,5.043722,0,0,0,TRUE,19,71,1,1,1,1,Up,NA,0
Txndc11,24,3,3,3.12089,6.28E-06,2.89E-05,2.87E-05,TRUE,17,6,1,1,1,1,Up,NA,2.98E-05
Txndc16,4050,3,10.39874,10.51963,0,0,0,TRUE,68,44,3938,1,1,1,Up,NA,0
Txndc9,131,3,5.448461,5.569351,0,0,0,TRUE,28,61,42,1,1,1,Up,NA,0
Txnl4b,189,3,5.97728,6.09817,0,0,0,TRUE,187,1,1,1,1,1,Up,NA,0
Txnrd3,74,9,3.039528,3.160419,1.44E-15,1.03E-14,1.03E-14,TRUE,56,17,1,7,1,1,Up,NA,1.06E-14
Tyms,665,3,7.792248,7.913138,0,0,0,TRUE,420,244,1,1,1,1,Up,NA,0
Tyrobp,57,3,4.247928,4.368818,1.22E-15,8.76E-15,8.73E-15,TRUE,36,20,1,1,1,1,Up,NA,8.98E-15
Tyw1,436,67,2.702095,2.822985,0,0,0,TRUE,79,32,325,18,48,1,Up,NA,0
Tyw3,90,3,4.906891,5.027781,0,0,0,TRUE,1,88,1,1,1,1,Up,NA,0
Tyw5,48,9,2.415037,2.535928,1.10E-08,5.95E-08,5.95E-08,TRUE,8,39,1,7,1,1,Up,NA,6.15E-08
Uba1,22,3,2.874469,2.995359,2.27E-05,0.000100078,9.95E-05,TRUE,15,6,1,1,1,1,Up,NA,0.000103306
Uba1y,28,3,3.222392,3.343283,4.63E-07,2.30E-06,2.28E-06,TRUE,20,7,1,1,1,1,Up,NA,2.37E-06
Uba2,1270,3,8.72565,8.84654,0,0,0,TRUE,1139,130,1,1,1,1,Up,NA,0
Uba3,45,5,3.169925,3.290815,2.24E-10,1.33E-09,1.33E-09,TRUE,43,1,1,1,3,1,Up,NA,1.37E-09
Uba5,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,5,14,1,1,1,1,Up,NA,0.000352133
Uba52,147,23,2.67611,2.797001,0,0,0,TRUE,35,111,1,21,1,1,Up,NA,0
Uba52.ps,1405,167,3.07265,3.19354,0,0,0,TRUE,816,588,1,165,1,1,Up,NA,0
Ubac2,2359,3,9.618997,9.739887,0,0,0,TRUE,503,461,1395,1,1,1,Up,NA,0
Ubap1,196,3,6.029747,6.150638,0,0,0,TRUE,127,68,1,1,1,1,Up,NA,0
Ubash3a,2500,534,2.227016,2.347907,0,0,0,TRUE,341,1081,1078,1,76,457,Up,NA,0
Ubb,445,70,2.668379,2.789269,0,0,0,TRUE,146,261,38,44,25,1,Up,NA,0
Ube2d1,577,83,2.797388,2.918278,0,0,0,TRUE,237,339,1,81,1,1,Up,NA,0
Ube2d3,20609,15,10.4241,10.54499,0,0,0,TRUE,929,738,18942,9,5,1,Up,NA,0
Ube2e1,95,7,3.762501,3.883391,0,0,0,TRUE,9,29,57,1,5,1,Up,NA,0
Ube2f,205,3,6.094518,6.215408,0,0,0,TRUE,138,66,1,1,1,1,Up,NA,0
Ube2g1,139,26,2.418501,2.539392,0,0,0,TRUE,73,65,1,24,1,1,Up,NA,0
Ube2i,2173,132,4.041078,4.161969,0,0,0,TRUE,1144,1028,1,130,1,1,Up,NA,0
Ube2j2,34,3,3.5025,3.623391,8.61E-09,4.71E-08,4.69E-08,TRUE,12,21,1,1,1,1,Up,NA,4.84E-08
Ube2l3,404,3,7.073249,7.194139,0,0,0,TRUE,402,1,1,1,1,1,Up,NA,0
Ube2q1,27,3,3.169925,3.290815,8.92E-07,4.35E-06,4.31E-06,TRUE,9,17,1,1,1,1,Up,NA,4.47E-06
Ube2q2,48,3,4,4.12089,6.33E-13,4.16E-12,4.15E-12,TRUE,6,41,1,1,1,1,Up,NA,4.27E-12
Ube2s,86,3,4.841302,4.962192,0,0,0,TRUE,50,35,1,1,1,1,Up,NA,0
Ube2t,1896,3,9.303781,9.424671,0,0,0,TRUE,1287,31,578,1,1,1,Up,NA,0
Ube2uos,194,3,6.01495,6.135841,0,0,0,TRUE,73,120,1,1,1,1,Up,NA,0
Ube2v2,120,3,5.321928,5.442818,0,0,0,TRUE,3,108,9,1,1,1,Up,NA,0
Ube2z,322,3,6.745954,6.866845,0,0,0,TRUE,164,157,1,1,1,1,Up,NA,0
Ube3c,555,107,2.374877,2.495767,0,0,0,TRUE,164,390,1,59,47,1,Up,NA,0
Ube4a,500,3,7.380822,7.501712,0,0,0,TRUE,24,21,455,1,1,1,Up,NA,0
Ube4b,1310,198,2.725994,2.846885,0,0,0,TRUE,719,31,560,154,1,43,Up,NA,0
Ubl3,266,3,6.47032,6.59121,0,0,0,TRUE,252,13,1,1,1,1,Up,NA,0
Ubn1,62,3,4.369234,4.490124,0,0,0,TRUE,44,17,1,1,1,1,Up,NA,0
Ubp1,926,3,8.269906,8.390796,0,0,0,TRUE,158,28,740,1,1,1,Up,NA,0
Ubqlnl,359,3,6.902878,7.023768,0,0,0,TRUE,69,289,1,1,1,1,Up,NA,0
Ubr1,359,32,3.48784,3.60873,0,0,0,TRUE,143,215,1,30,1,1,Up,NA,0
Ubr2,179,17,3.396353,3.517243,0,0,0,TRUE,104,74,1,1,15,1,Up,NA,0
Ubr3,36,3,3.584963,3.705853,2.25E-09,1.27E-08,1.26E-08,TRUE,34,1,1,1,1,1,Up,NA,1.30E-08
Ubr4,70,3,4.544321,4.665211,0,0,0,TRUE,37,32,1,1,1,1,Up,NA,0
Ubr5,99,3,5.044394,5.165284,0,0,0,TRUE,37,61,1,1,1,1,Up,NA,0
Ubr7,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,9,9,1,1,1,1,Up,NA,0.000642239
Ubtd2,28,3,3.222392,3.343283,4.63E-07,2.30E-06,2.28E-06,TRUE,1,26,1,1,1,1,Up,NA,2.37E-06
Ubtfl1,23,3,2.938599,3.05949,1.20E-05,5.39E-05,5.35E-05,TRUE,17,5,1,1,1,1,Up,NA,5.55E-05
Ubxn1,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,10,8,1,1,1,1,Up,NA,0.000642239
Ubxn2a,91,3,4.922832,5.043722,0,0,0,TRUE,33,57,1,1,1,1,Up,NA,0
Ubxn2b,51,3,4.087463,4.208353,8.00E-14,5.42E-13,5.40E-13,TRUE,23,27,1,1,1,1,Up,NA,5.56E-13
Uchl1,105,3,5.129283,5.250173,0,0,0,TRUE,103,1,1,1,1,1,Up,NA,0
Uchl4,433,3,7.173261,7.294151,0,0,0,TRUE,431,1,1,1,1,1,Up,NA,0
Uchl5,32,4,3,3.12089,1.83E-07,9.34E-07,9.34E-07,TRUE,26,5,1,2,1,1,Up,NA,9.67E-07
Uck1,27,3,3.169925,3.290815,8.92E-07,4.35E-06,4.31E-06,TRUE,1,1,25,1,1,1,Up,NA,4.47E-06
Uck2,94,3,4.969626,5.090517,0,0,0,TRUE,29,64,1,1,1,1,Up,NA,0
Uevld,121,7,4.111508,4.232398,0,0,0,TRUE,54,66,1,5,1,1,Up,NA,0
Ufc1,46,3,3.938599,4.05949,2.50E-12,1.61E-11,1.60E-11,TRUE,44,1,1,1,1,1,Up,NA,1.65E-11
Ufd1,258,3,6.426265,6.547155,0,0,0,TRUE,246,11,1,1,1,1,Up,NA,0
Ugt1a6a,36,3,3.584963,3.705853,2.25E-09,1.27E-08,1.26E-08,TRUE,19,16,1,1,1,1,Up,NA,1.30E-08
Ugt2b37,48,9,2.415037,2.535928,1.10E-08,5.95E-08,5.95E-08,TRUE,46,1,1,7,1,1,Up,NA,6.15E-08
Uhmk1,650,21,4.951978,5.072869,0,0,0,TRUE,160,374,116,19,1,1,Up,NA,0
Uhrf1,352,56,2.652077,2.772967,0,0,0,TRUE,341,10,1,54,1,1,Up,NA,0
Uhrf1bp1l,278,20,3.797013,3.917903,0,0,0,TRUE,47,230,1,1,1,18,Up,NA,0
Uimc1,36,3,3.584963,3.705853,2.25E-09,1.27E-08,1.26E-08,TRUE,26,9,1,1,1,1,Up,NA,1.30E-08
Ulk2,2795,72,5.278708,5.399598,0,0,0,TRUE,559,1912,324,1,70,1,Up,NA,0
Ulk3,104,23,2.176878,2.297768,2.11E-15,1.50E-14,1.50E-14,TRUE,62,41,1,21,1,1,Up,NA,1.54E-14
Umad1,486,3,7.33985,7.46074,0,0,0,TRUE,213,272,1,1,1,1,Up,NA,0
Umodl1,19,3,2.662965,2.783855,0.000151596,0.000623237,0.000617271,TRUE,6,12,1,1,1,1,Up,NA,0.000642239
Unc13a,60,3,4.321928,4.442818,1.11E-16,8.23E-16,8.18E-16,TRUE,15,44,1,1,1,1,Up,NA,8.41E-16
Unc13b,347,9,5.268867,5.389757,0,0,0,TRUE,328,18,1,7,1,1,Up,NA,0
Unc13c,341,18,4.243703,4.364593,0,0,0,TRUE,144,196,1,15,2,1,Up,NA,0
Unc5d,1261,49,4.685643,4.806533,0,0,0,TRUE,870,390,1,30,10,9,Up,NA,0
Unc79,27,5,2.432959,2.55385,1.68E-05,7.47E-05,7.47E-05,TRUE,22,4,1,1,3,1,Up,NA,7.75E-05
Ung,79,7,3.496426,3.617316,0,0,0,TRUE,31,47,1,5,1,1,Up,NA,0
Unk,21,3,2.807355,2.928245,4.29E-05,0.000185542,0.000184137,TRUE,1,19,1,1,1,1,Up,NA,0.000191319
Upf3a,99,12,3.044394,3.165284,0,0,0,TRUE,13,1,85,10,1,1,Up,NA,0
Upk3b,82,3,4.77259,4.89348,0,0,0,TRUE,70,11,1,1,1,1,Up,NA,0
Upp2,489,3,7.348728,7.469618,0,0,0,TRUE,272,216,1,1,1,1,Up,NA,0
Uqcc3,345,9,5.260528,5.381418,0,0,0,TRUE,192,92,61,7,1,1,Up,NA,0
Uqcrc1,61,3,4.345775,4.466665,1.11E-16,8.23E-16,8.18E-16,TRUE,24,36,1,1,1,1,Up,NA,8.41E-16
Uqcrc2,94,5,4.232661,4.353551,0,0,0,TRUE,46,47,1,3,1,1,Up,NA,0
Uqcrfs1,213,18,3.564785,3.685675,0,0,0,TRUE,108,104,1,16,1,1,Up,NA,0
Urm1,137,7,4.290677,4.411567,0,0,0,TRUE,97,39,1,5,1,1,Up,NA,0
Usb1,60,3,4.321928,4.442818,1.11E-16,8.23E-16,8.18E-16,TRUE,1,58,1,1,1,1,Up,NA,8.41E-16
Usf3,41,3,3.77259,3.89348,7.62E-11,4.60E-10,4.58E-10,TRUE,31,9,1,1,1,1,Up,NA,4.73E-10
Ush2a,719,14,5.682493,5.803383,0,0,0,TRUE,378,276,65,1,6,7,Up,NA,0
Uso1,33,7,2.237039,2.357929,5.65E-06,2.62E-05,2.62E-05,TRUE,20,12,1,5,1,1,Up,NA,2.72E-05
Usp10,40,3,3.736966,3.857856,1.50E-10,8.96E-10,8.93E-10,TRUE,13,26,1,1,1,1,Up,NA,9.22E-10
Usp11,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,1,18,1,1,1,1,Up,NA,0.000352133
Usp14,4342,87,5.641201,5.762091,0,0,0,TRUE,1343,2998,1,1,8,78,Up,NA,0
Usp16,20,3,2.736966,2.857856,8.09E-05,0.000341308,0.000338691,TRUE,9,10,1,1,1,1,Up,NA,0.000352133
Usp17la,121,8,3.918863,4.039753,0,0,0,TRUE,85,35,1,6,1,1,Up,NA,0
Usp17lb,42,3,3.807355,3.928245,3.85E-11,2.36E-10,2.35E-10,TRUE,1,1,40,1,1,1,Up,NA,2.42E-10
Usp17lc,43,5,3.104337,3.225227,8.11E-10,4.67E-09,4.67E-09,TRUE,20,16,7,3,1,1,Up,NA,4.82E-09
Usp17ld,40,3,3.736966,3.857856,1.50E-10,8.96E-10,8.93E-10,TRUE,27,12,1,1,1,1,Up,NA,9.22E-10
Usp22,1071,3,8.47978,8.60067,0,0,0,TRUE,987,83,1,1,1,1,Up,NA,0
Usp24,99,7,3.822002,3.942892,0,0,0,TRUE,63,35,1,1,5,1,Up,NA,0
Usp28,1073,80,3.745506,3.866396,0,0,0,TRUE,711,361,1,74,5,1,Up,NA,0
Usp3,732,9,6.345775,6.466665,0,0,0,TRUE,33,13,686,1,7,1,Up,NA,0
Usp31,130,3,5.437405,5.558295,0,0,0,TRUE,121,8,1,1,1,1,Up,NA,0
