GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Tango2,3,248,-6.36923381,-6.490123979,0,0,0,TRUE
Ndufs2,3,111,-5.209453366,-5.330343535,0,0,0,TRUE
Atad1,90,7,3.684498174,3.563608005,0,0,0,TRUE
Pten,2323,443,2.39061055,2.269720381,0,0,0,TRUE
Pea15a,3,67,-4.48112669,-4.602016859,0,0,0,TRUE
Rnf170,40,250,-2.64385619,-2.764746359,0,0,0,TRUE
Myl2,34,1000,-4.878321443,-4.999211613,0,0,0,TRUE
Dedd,235,33,2.832122827,2.711232658,0,0,0,TRUE
Nit1,319,41,2.959860609,2.838970439,0,0,0,TRUE
Prdm15,3,415,-7.112005026,-7.232895195,0,0,0,TRUE
Chp1,15,163,-3.441837559,-3.562727728,0,0,0,TRUE
Klhl3,3,478,-7.315904307,-7.436794477,0,0,0,TRUE
Cacybp,69,465,-2.752562449,-2.873452619,0,0,0,TRUE
Cox6c,21,122,-2.538419915,-2.659310084,0,0,0,TRUE
Bicc1,40,499,-3.64096791,-3.76185808,0,0,0,TRUE
Ube2z,3,322,-6.745954377,-6.866844547,0,0,0,TRUE
Anapc1,169,446,-1.400020464,-1.520910633,0,0,0,TRUE
Pkd2l2,3,285,-6.569855608,-6.690745778,0,0,0,TRUE
Wdfy2,730,1098,-0.588909685,-0.709799855,0,0,0,TRUE
Mrps25,128,538,-2.071462363,-2.192352532,0,0,0,TRUE
Dguok,5,199,-5.314696526,-5.435586695,0,0,0,TRUE
Kif1a,3,193,-6.007494537,-6.128384706,0,0,0,TRUE
Chfr,3,261,-6.442943496,-6.563833666,0,0,0,TRUE
Tex261,3,2749,-9.839728691,-9.96061886,0,0,0,TRUE
Psmb1,24,205,-3.094517599,-3.215407768,0,0,0,TRUE
Tppp3,3,1012,-8.398031074,-8.518921244,0,0,0,TRUE
Msh3,11,95,-3.11042399,-3.231314159,0,0,0,TRUE
Naf1,1711,64,4.740624044,4.619733875,0,0,0,TRUE
Ppp1cb,26518,10950,1.276041101,1.155150931,0,0,0,TRUE
Gorasp2,277,32,3.113742166,2.992851996,0,0,0,TRUE
Efr3a,3,630,-7.714245518,-7.835135687,0,0,0,TRUE
Ptgds,3,771,-8.005624549,-8.126514719,0,0,0,TRUE
Npdc1,3,243,-6.339850003,-6.460740173,0,0,0,TRUE
Slc25a13,9366,405,4.531439225,4.410549055,0,0,0,TRUE
Ube2i,132,2173,-4.04107834,-4.16196851,0,0,0,TRUE
Sirt2,3,589,-7.617161323,-7.738051493,0,0,0,TRUE
Hnrnpl,1675,321,2.383515893,2.262625723,0,0,0,TRUE
Nolc1,3,291,-6.599912842,-6.720803012,0,0,0,TRUE
Casd1,24,4270,-7.475057854,-7.595948023,0,0,0,TRUE
Map2,4048,1240,1.706869169,1.585979,0,0,0,TRUE
Gdi1,3,292,-6.604862058,-6.725752228,0,0,0,TRUE
Sash1,3,209,-6.122396631,-6.243286801,0,0,0,TRUE
Slamf1,3,89,-4.89077093,-5.0116611,0,0,0,TRUE
Pcolce2,6,358,-5.898853277,-6.019743446,0,0,0,TRUE
Cd83,702,2572,-1.873347707,-1.994237877,0,0,0,TRUE
Ace2,3,102,-5.087462841,-5.208353011,0,0,0,TRUE
Fam163a,3,66,-4.459431619,-4.580321788,0,0,0,TRUE
Nat9,3,172,-5.841302254,-5.962192424,0,0,0,TRUE
Lpl,807,5296,-2.714262544,-2.835152713,0,0,0,TRUE
Gata3,32,425,-3.731319031,-3.852209201,0,0,0,TRUE
Hspa8,188,1247,-2.729656898,-2.850547068,0,0,0,TRUE
Mrpl32,3256,382,3.091456156,2.970565987,0,0,0,TRUE
Setdb1,27,386,-3.837569535,-3.958459705,0,0,0,TRUE
Cers2,3,157,-5.709658248,-5.830548418,0,0,0,TRUE
Capza2,1013,94,3.429829607,3.308939437,0,0,0,TRUE
Prpf3,234,564,-1.269186633,-1.390076803,0,0,0,TRUE
Anp32e,111,9,3.624490865,3.503600695,0,0,0,TRUE
Tab2,25,639,-4.675815931,-4.796706101,0,0,0,TRUE
Ppil4,10425,3620,1.525985781,1.405095612,0,0,0,TRUE
Cnih1,3,111,-5.209453366,-5.330343535,0,0,0,TRUE
Eps8,23,405,-4.138216142,-4.259106311,0,0,0,TRUE
Qdpr,62,868,-3.807354922,-3.928245092,0,0,0,TRUE
Tnr,3,62,-4.36923381,-4.490123979,0,0,0,TRUE
Sqstm1,3,101,-5.073248982,-5.194139152,0,0,0,TRUE
Fam184b,3,188,-5.969626351,-6.090516521,0,0,0,TRUE
Lcorl,13,344,-4.725825037,-4.846715206,0,0,0,TRUE
Lta4h,23,1168,-5.666262603,-5.787152773,0,0,0,TRUE
Dstn,3,81,-4.754887502,-4.875777672,0,0,0,TRUE
H2afy,5601,7371,-0.39617593,-0.5170661,0,0,0,TRUE
Gtf2ird2,3,267,-6.475733431,-6.596623601,0,0,0,TRUE
Ncf1,3,277,-6.528779665,-6.649669835,0,0,0,TRUE
Cacna1d,1510,490,1.623694895,1.502804726,0,0,0,TRUE
Fnta,3835,114,5.072120848,4.951230679,0,0,0,TRUE
Fli1,973,316,1.622515247,1.501625077,0,0,0,TRUE
Diexf,349,109,1.678898901,1.558008732,0,0,0,TRUE
Hsd11b1,3,71,-4.564784619,-4.685674788,0,0,0,TRUE
Syt14,221,26,3.087462841,2.966572672,0,0,0,TRUE
Ctsz,3,1013,-8.399455958,-8.520346128,0,0,0,TRUE
Prelid3b,5,140,-4.807354922,-4.928245092,0,0,0,TRUE
Sertad4,41,244,-2.573185333,-2.694075503,0,0,0,TRUE
Kcnq2,3,68,-4.502500341,-4.62339051,0,0,0,TRUE
Col20a1,3,194,-6.014950341,-6.135840511,0,0,0,TRUE
Mpped2,3,319,-6.732450113,-6.853340283,0,0,0,TRUE
Nkap,2820,111,4.667063581,4.546173411,0,0,0,TRUE
E2f3,137,781,-2.511146655,-2.632036825,0,0,0,TRUE
Ppfibp1,11977,271,5.465829925,5.344939755,0,0,0,TRUE
Cd46,6,133,-4.470319935,-4.591210104,0,0,0,TRUE
Lamp2,2236,2646,-0.242892873,-0.363783043,0,0,0,TRUE
Atxn10,3,62,-4.36923381,-4.490123979,0,0,0,TRUE
Eif3d,1422,3105,-1.126671803,-1.247561973,0,0,0,TRUE
Nlrp14,89,451,-2.341250192,-2.462140362,0,0,0,TRUE
Scube1,15,102,-2.765534746,-2.886424916,0,0,0,TRUE
Tox4,8,355,-5.471675214,-5.592565384,0,0,0,TRUE
Mrps18c,98,5,4.292781749,4.17189158,0,0,0,TRUE
Sulf1,56,373,-2.735676898,-2.856567068,0,0,0,TRUE
Srsf6,466,19,4.616258631,4.495368462,0,0,0,TRUE
Plcg1,19,139,-2.871013559,-2.991903729,0,0,0,TRUE
Tmprss6,3,104,-5.115477217,-5.236367387,0,0,0,TRUE
Sdc4,4237,911,2.21752017,2.09663,0,0,0,TRUE
Il13ra1,1478,860,0.781237705,0.660347535,0,0,0,TRUE
Rnd3,780,153,2.349942471,2.229052301,0,0,0,TRUE
Gsdma,7,719,-6.682493038,-6.803383208,0,0,0,TRUE
Glod4,3,69,-4.523561956,-4.644452126,0,0,0,TRUE
Vps53,11,113,-3.360747344,-3.481637513,0,0,0,TRUE
Taok1,5076,2139,1.246755587,1.125865417,0,0,0,TRUE
Traf4,3,65,-4.437405312,-4.558295482,0,0,0,TRUE
Stac2,3,98,-5.029747343,-5.150637513,0,0,0,TRUE
Nek8,13,162,-3.639410285,-3.760300454,0,0,0,TRUE
Arl5b,30,305,-3.345774837,-3.466665007,0,0,0,TRUE
Zfp207,1938,3598,-0.892626616,-1.013516786,0,0,0,TRUE
Timp2,33,160,-2.277533976,-2.398424145,0,0,0,TRUE
Igfbp4,3,151,-5.653442239,-5.774332408,0,0,0,TRUE
Crlf3,374,72,2.376969458,2.256079289,0,0,0,TRUE
Zfp334,3,1805,-9.232820621,-9.353710791,0,0,0,TRUE
Rhot1,22,214,-3.282035368,-3.402925537,0,0,0,TRUE
Rhbdl3,3,72,-4.584962501,-4.70585267,0,0,0,TRUE
Crk,3,63,-4.392317423,-4.513207592,0,0,0,TRUE
Dhx58,548,11,5.638600464,5.517710295,0,0,0,TRUE
Ppp2r5c,3,87,-4.857980995,-4.978871165,0,0,0,TRUE
Mybl2,256,1106,-2.11113567,-2.23202584,0,0,0,TRUE
Sgk2,3,122,-5.345774837,-5.466665007,0,0,0,TRUE
Cyth3,88,474,-2.42931163,-2.5502018,0,0,0,TRUE
Ints2,149,4924,-5.046446526,-5.167336696,0,0,0,TRUE
Med13l,356,113,1.655554469,1.534664299,0,0,0,TRUE
Med1,3511,357,3.297886017,3.176995847,0,0,0,TRUE
Vmp1,39068,1610,4.600854808,4.479964639,0,0,0,TRUE
Glrx2,1330,4279,-1.685847433,-1.806737603,0,0,0,TRUE
Trove2,10,998,-6.64096791,-6.76185808,0,0,0,TRUE
Pmp22,18144,180,6.655351829,6.534461659,0,0,0,TRUE
Ywhab,2374,408,2.540678878,2.419788708,0,0,0,TRUE
Anxa6,2087,598,1.803213211,1.682323041,0,0,0,TRUE
Vezf1,12,202,-4.073248982,-4.194139152,0,0,0,TRUE
8-Sep,224,36,2.637429921,2.516539751,0,0,0,TRUE
Mtmr4,1536,267,2.524266569,2.403376399,0,0,0,TRUE
Mapt,747,1486,-0.992253968,-1.113144137,0,0,0,TRUE
Gid4,68,618,-3.184000187,-3.304890356,0,0,0,TRUE
Myo1b,3,502,-7.386581053,-7.507471223,0,0,0,TRUE
Dhx40,3,66,-4.459431619,-4.580321788,0,0,0,TRUE
Ypel2,27103,1420,4.254489716,4.133599546,0,0,0,TRUE
Derl2,3,198,-6.044394119,-6.165284289,0,0,0,TRUE
Kdm6b,1516,751,1.013384941,0.892494771,0,0,0,TRUE
Ncor1,17,296,-4.121990524,-4.242880694,0,0,0,TRUE
Gabarap,548,9,5.928107082,5.807216912,0,0,0,TRUE
Dnah11,462,162,1.511899039,1.391008869,0,0,0,TRUE
G3bp1,358,2498,-2.802741984,-2.923632154,0,0,0,TRUE
Glra2,3,228,-6.247927513,-6.368817683,0,0,0,TRUE
Tada2a,893,237,1.913773116,1.792882947,0,0,0,TRUE
Cbx1,2018,327,2.625563634,2.504673464,0,0,0,TRUE
Cdk5rap3,102,3,5.087462841,4.966572672,0,0,0,TRUE
Dync1h1,3,280,-6.544320516,-6.665210686,0,0,0,TRUE
Ndel1,3,337,-6.81164228,-6.93253245,0,0,0,TRUE
Acsl1,701,359,0.9654306,0.84454043,0,0,0,TRUE
Abca5,375,26,3.850307067,3.729416898,0,0,0,TRUE
Smyd4,3,99,-5.044394119,-5.165284289,0,0,0,TRUE
Zfyve27,3,835,-8.120669887,-8.241560056,0,0,0,TRUE
Myh11,43,339,-2.978876708,-3.099766878,0,0,0,TRUE
Pank3,3,107,-5.156504486,-5.277394655,0,0,0,TRUE
Wwc1,60,548,-3.191141487,-3.312031657,0,0,0,TRUE
Mrpl45,139,3,5.533978572,5.413088402,0,0,0,TRUE
Irf1,3,81,-4.754887502,-4.875777672,0,0,0,TRUE
Tm4sf5,3,71,-4.564784619,-4.685674788,0,0,0,TRUE
Dnah1,3,74,-4.624490865,-4.745381035,0,0,0,TRUE
Scrn1,3,147,-5.614709844,-5.735600014,0,0,0,TRUE
BC005537,609,6314,-3.374040127,-3.494930297,0,0,0,TRUE
Mdh2,787,43,4.193955071,4.073064901,0,0,0,TRUE
Lhx9,3,286,-6.574908836,-6.695799006,0,0,0,TRUE
Etnppl,18,208,-3.530514717,-3.651404886,0,0,0,TRUE
Ppp1r12c,3,291,-6.599912842,-6.720803012,0,0,0,TRUE
Map1s,521,15,5.118248967,4.997358797,0,0,0,TRUE
Atp6v0a1,3,62,-4.36923381,-4.490123979,0,0,0,TRUE
Calm3,3,343,-6.837102265,-6.957992435,0,0,0,TRUE
Fkbp8,3,977,-8.347252251,-8.468142421,0,0,0,TRUE
Ptger1,441,72,2.614709844,2.493819674,0,0,0,TRUE
Ubb,70,445,-2.668378509,-2.789268679,0,0,0,TRUE
Gyg,1553,269,2.529379752,2.408489582,0,0,0,TRUE
Slc6a8,161,19,3.082989365,2.962099195,0,0,0,TRUE
Sema6a,6183,13457,-1.121977912,-1.242868081,0,0,0,TRUE
Ccdc12,7,74,-3.402098444,-3.522988613,0,0,0,TRUE
Mrpl24,236,586,-1.312113805,-1.433003975,0,0,0,TRUE
L3hypdh,379,653,-0.784885143,-0.905775313,0,0,0,TRUE
Krt10,845,99,3.093450911,2.972560741,0,0,0,TRUE
Esr1,568,76,2.901819606,2.780929436,0,0,0,TRUE
Frk,3,88,-4.874469118,-4.995359288,0,0,0,TRUE
Stxbp5,5809,3468,0.744185931,0.623295762,0,0,0,TRUE
1700021F05Rik,100,242,-1.275007047,-1.395897217,0,0,0,TRUE
Sec63,342,66,2.373458396,2.252568226,0,0,0,TRUE
Pex3,3,273,-6.50779464,-6.62868481,0,0,0,TRUE
Fuca2,3,1029,-8.422064766,-8.542954936,0,0,0,TRUE
Utrn,1158,1928,-0.735469798,-0.856359968,0,0,0,TRUE
Wasf1,2285,466,2.293792305,2.172902136,0,0,0,TRUE
Rab32,1924,39,5.624490865,5.503600695,0,0,0,TRUE
Slc16a10,13,330,-4.665882496,-4.786772666,0,0,0,TRUE
Fyn,7,154,-4.459431619,-4.580321788,0,0,0,TRUE
Prep,3,951,-8.30833903,-8.4292292,0,0,0,TRUE
Perp,6583,2325,1.501514482,1.380624312,0,0,0,TRUE
Arfgef3,21,6670,-8.311153623,-8.432043793,0,0,0,TRUE
Reep3,10693,13827,-0.370821505,-0.491711675,0,0,0,TRUE
Fabp7,3,248,-6.36923381,-6.490123979,0,0,0,TRUE
Pkib,3,422,-7.136136688,-7.257026858,0,0,0,TRUE
Mgat4c,18,105,-2.544320516,-2.665210686,0,0,0,TRUE
Ptprk,4577,19195,-2.068256363,-2.189146533,0,0,0,TRUE
Dcbld1,3,615,-7.6794801,-7.800370269,0,0,0,TRUE
Lrriq1,64,1044,-4.027905997,-4.148796166,0,0,0,TRUE
Ccdc59,50,2826,-5.820689561,-5.94157973,0,0,0,TRUE
Lama2,154,321,-1.059642946,-1.180533116,0,0,0,TRUE
Lin7a,876,352,1.315355441,1.194465271,0,0,0,TRUE
Ppp1r12a,827,1376,-0.734521236,-0.855411405,0,0,0,TRUE
Zwint,19,629,-5.048988693,-5.169878863,0,0,0,TRUE
Ube2d1,83,577,-2.797388077,-2.918278247,0,0,0,TRUE
Epyc,3,309,-6.686500527,-6.807390697,0,0,0,TRUE
Atp2b1,3577,10571,-1.563289836,-1.684180006,0,0,0,TRUE
Rhobtb1,221,54,2.033015057,1.912124888,0,0,0,TRUE
Arid5b,19,246,-3.694586992,-3.815477162,0,0,0,TRUE
Uhrf1bp1l,20,278,-3.797012978,-3.917903148,0,0,0,TRUE
Poc1b,3,189,-5.977279923,-6.098170093,0,0,0,TRUE
Dusp6,696,1114,-0.678590021,-0.799480191,0,0,0,TRUE
Kitl,3,280,-6.544320516,-6.665210686,0,0,0,TRUE
Sgk1,992,445,1.156534785,1.035644615,0,0,0,TRUE
Ikbip,1058,3678,-1.797581852,-1.918472022,0,0,0,TRUE
Apaf1,3,122,-5.345774837,-5.466665007,0,0,0,TRUE
Myb,119,502,-2.076725791,-2.19761596,0,0,0,TRUE
Arg1,2249,325,2.790772038,2.669881868,0,0,0,TRUE
Pde7b,117,394,-1.7516871,-1.87257727,0,0,0,TRUE
Map7,219,1333,-2.605674005,-2.726564175,0,0,0,TRUE
Ctgf,3,223,-6.215937399,-6.336827569,0,0,0,TRUE
Ifngr1,83,251,-1.596504123,-1.717394292,0,0,0,TRUE
Cdk17,177,855,-2.27217506,-2.393065229,0,0,0,TRUE
Snrpf,3,93,-4.95419631,-5.07508648,0,0,0,TRUE
Cep83,3,67,-4.48112669,-4.602016859,0,0,0,TRUE
Socs2,5001,161,4.957084012,4.836193842,0,0,0,TRUE
Nudt4,544,1107,-1.024976666,-1.145866835,0,0,0,TRUE
4930463O16Rik,3,317,-6.723376529,-6.844266699,0,0,0,TRUE
Rfx4,33,130,-1.977973694,-2.098863863,0,0,0,TRUE
Timp3,348,826,-1.247054476,-1.367944645,0,0,0,TRUE
Hsp90b1,203,60,1.758445322,1.637555152,0,0,0,TRUE
Igf1,3256,699,2.219736339,2.098846169,0,0,0,TRUE
Mybpc1,3,95,-4.984893108,-5.105783277,0,0,0,TRUE
Rufy2,16,167,-3.383704292,-3.504594462,0,0,0,TRUE
Ccar1,4,99,-4.62935662,-4.75024679,0,0,0,TRUE
Ddx21,3,63,-4.392317423,-4.513207592,0,0,0,TRUE
Vps26a,2145,421,2.349085509,2.22819534,0,0,0,TRUE
Tacr2,3,80,-4.736965594,-4.857855764,0,0,0,TRUE
Sar1a,3,90,-4.906890596,-5.027780765,0,0,0,TRUE
Ppa1,70,236,-1.753360032,-1.874250202,0,0,0,TRUE
Slc29a3,34,133,-1.967819594,-2.088709764,0,0,0,TRUE
Vsir,60,199,-1.729734025,-1.850624195,0,0,0,TRUE
Slc16a7,693,2090,-1.592575685,-1.713465855,0,0,0,TRUE
Lrig3,3,196,-6.029747343,-6.150637513,0,0,0,TRUE
Cand1,119,691,-2.537724137,-2.658614307,0,0,0,TRUE
Plek,151,18,3.068479738,2.947589568,0,0,0,TRUE
Usp15,2094,5299,-1.339458685,-1.460348855,0,0,0,TRUE
Vps54,18,637,-5.145224561,-5.266114731,0,0,0,TRUE
Rab21,9196,329,4.804846977,4.683956807,0,0,0,TRUE
Peli1,3,75,-4.64385619,-4.764746359,0,0,0,TRUE
Thap2,3,569,-7.567322342,-7.688212511,0,0,0,TRUE
Dock2,3,72,-4.584962501,-4.70585267,0,0,0,TRUE
Rab1,3754,504,2.896933011,2.776042842,0,0,0,TRUE
Gamt,161,13,3.63047716,3.50958699,0,0,0,TRUE
Ptprr,3,117,-5.285402219,-5.406292389,0,0,0,TRUE
Actr2,38408,6310,2.605694931,2.484804761,0,0,0,TRUE
Kcnmb1,1708,3,9.153129759,9.032239589,0,0,0,TRUE
Gabrp,202,13,3.957771765,3.836881595,0,0,0,TRUE
Grb10,3,161,-5.745954377,-5.866844547,0,0,0,TRUE
9530003J23Rik,147,7,4.392317423,4.271427253,0,0,0,TRUE
Mdm2,21,150,-2.836501268,-2.957391437,0,0,0,TRUE
E2f7,3,122,-5.345774837,-5.466665007,0,0,0,TRUE
Osbpl8,19,322,-4.082989365,-4.203879534,0,0,0,TRUE
Mknk2,1056,97,3.444481277,3.323591107,0,0,0,TRUE
Wif1,3,66,-4.459431619,-4.580321788,0,0,0,TRUE
Vps13d,1185,317,1.902332314,1.781442144,0,0,0,TRUE
Llph,57,478,-3.067976794,-3.188866964,0,0,0,TRUE
Slc5a4a,30,209,-2.800468536,-2.921358706,0,0,0,TRUE
Col6a2,3,238,-6.309855263,-6.430745432,0,0,0,TRUE
Txnrd1,611,261,1.227122573,1.106232404,0,0,0,TRUE
D10Wsu102e,13,1165,-6.485674521,-6.606564691,0,0,0,TRUE
Aldh1l2,3,108,-5.169925001,-5.290815171,0,0,0,TRUE
Pofut2,3,208,-6.115477217,-6.236367387,0,0,0,TRUE
Adarb1,5343,1157,2.207261153,2.086370983,0,0,0,TRUE
Fbxw11,271,1138,-2.070135801,-2.191025971,0,0,0,TRUE
Rel,25,460,-4.201633861,-4.322524031,0,0,0,TRUE
1810043G02Rik,3,125,-5.380821784,-5.501711954,0,0,0,TRUE
Mpg,3,107,-5.156504486,-5.277394655,0,0,0,TRUE
Nprl3,25,224,-3.163498732,-3.284388902,0,0,0,TRUE
Xpo1,77,528,-2.777607579,-2.898497748,0,0,0,TRUE
Cpeb4,184,644,-1.807354922,-1.928245092,0,0,0,TRUE
Erlec1,3,181,-5.914883386,-6.035773556,0,0,0,TRUE
Sptbn1,20033,4945,2.018336059,1.897445889,0,0,0,TRUE
Mdh1,3,63,-4.392317423,-4.513207592,0,0,0,TRUE
Fstl3,102,3,5.087462841,4.966572672,0,0,0,TRUE
Hmmr,22,2599,-6.8843093,-7.00519947,0,0,0,TRUE
Acsl6,12,226,-4.235216462,-4.356106631,0,0,0,TRUE
Cyfip2,3,267,-6.475733431,-6.596623601,0,0,0,TRUE
Ppp2ca,10,487,-5.605849867,-5.726740037,0,0,0,TRUE
Flt4,16,240,-3.906890596,-4.027780765,0,0,0,TRUE
Hnrnpab,1349,35,5.268391616,5.147501446,0,0,0,TRUE
Phykpl,315,57,2.466318004,2.345427835,0,0,0,TRUE
Cnot6,3,175,-5.866248611,-5.987138781,0,0,0,TRUE
Zfp354a,3,115,-5.26052755,-5.38141772,0,0,0,TRUE
Canx,10843,20101,-0.890503304,-1.011393474,0,0,0,TRUE
Rack1,68,13198,-7.600568861,-7.721459031,0,0,0,TRUE
Rnf130,3,70,-4.544320516,-4.665210686,0,0,0,TRUE
Mrnip,3,64,-4.415037499,-4.535927669,0,0,0,TRUE
Cdkl3,21,1052,-5.646601567,-5.767491736,0,0,0,TRUE
Ube2b,358,110,1.702456064,1.581565894,0,0,0,TRUE
Havcr2,3,72,-4.584962501,-4.70585267,0,0,0,TRUE
Vdac1,1033,502,1.041080985,0.920190815,0,0,0,TRUE
Nipal4,3,323,-6.750427854,-6.871318024,0,0,0,TRUE
Ascc2,16510,1207,3.773842539,3.652952369,0,0,0,TRUE
Hormad2,3,689,-7.843397672,-7.964287842,0,0,0,TRUE
Zfp607a,103,7,3.879145605,3.758255435,0,0,0,TRUE
Btg2,343,103,1.735564239,1.614674069,0,0,0,TRUE
Gabrg2,60,337,-2.489714186,-2.610604355,0,0,0,TRUE
Smtn,3,656,-7.772589504,-7.893479674,0,0,0,TRUE
Ogdh,99,1242,-3.649092838,-3.769983008,0,0,0,TRUE
Drg1,8,3869,-8.917745013,-9.038635183,0,0,0,TRUE
Mtif2,2107,3310,-0.651640903,-0.772531073,0,0,0,TRUE
Pnpt1,3,167,-5.798741792,-5.919631961,0,0,0,TRUE
Dynll2,39,158,-2.018378529,-2.139268699,0,0,0,TRUE
4-Sep,3,65,-4.437405312,-4.558295482,0,0,0,TRUE
Ska2,3,140,-5.544320516,-5.665210686,0,0,0,TRUE
Rps6kb1,7,269,-5.26410744,-5.38499761,0,0,0,TRUE
Gria1,817,4653,-2.509753204,-2.630643373,0,0,0,TRUE
Acaca,596,48,3.63420602,3.51331585,0,0,0,TRUE
Drg2,3,128,-5.415037499,-5.535927669,0,0,0,TRUE
Tom1l1,3,97,-5.014950341,-5.135840511,0,0,0,TRUE
Myocd,563,2923,-2.376243002,-2.497133171,0,0,0,TRUE
Cox11,3,204,-6.087462841,-6.208353011,0,0,0,TRUE
Lrrc72,191,22,3.117997209,2.99710704,0,0,0,TRUE
Stxbp4,19,480,-4.658963082,-4.779853252,0,0,0,TRUE
Atxn7l1,3,101,-5.073248982,-5.194139152,0,0,0,TRUE
Sypl,307,93,1.722936034,1.602045865,0,0,0,TRUE
Pdia6,3,67,-4.48112669,-4.602016859,0,0,0,TRUE
Tspan13,72,281,-1.964501319,-2.085391488,0,0,0,TRUE
Rock2,48,887,-4.207827794,-4.328717963,0,0,0,TRUE
Matn3,23,155,-2.752562449,-2.873452619,0,0,0,TRUE
Snx13,4,78,-4.285402219,-4.406292389,0,0,0,TRUE
Pum2,26,142,-2.449307401,-2.570197571,0,0,0,TRUE
Nrcam,1238,5365,-2.115566856,-2.236457026,0,0,0,TRUE
Rgs9,509,211,1.270422657,1.149532488,0,0,0,TRUE
Trib2,16,180,-3.491853096,-3.612743266,0,0,0,TRUE
Hs1bp3,12277,1773,2.791693626,2.670803457,0,0,0,TRUE
Fam84a,3,1319,-8.780266349,-8.901156518,0,0,0,TRUE
Smc6,13,280,-4.428843299,-4.549733469,0,0,0,TRUE
Apob,3,284,-6.564784619,-6.685674788,0,0,0,TRUE
Amz2,221,42,2.395585137,2.274694967,0,0,0,TRUE
Gna13,3,583,-7.602389572,-7.723279742,0,0,0,TRUE
Prkar1a,56,197,-1.814696897,-1.935587067,0,0,0,TRUE
Abca8b,348,3,6.857980995,6.737090825,0,0,0,TRUE
Map2k6,295,10,4.882643049,4.76175288,0,0,0,TRUE
4933434M16Rik,267,778,-1.542930413,-1.663820583,0,0,0,TRUE
Ubxn2a,3,91,-4.922832139,-5.043722309,0,0,0,TRUE
Allc,3,139,-5.533978572,-5.654868742,0,0,0,TRUE
Itsn2,194,882,-2.184722003,-2.305612173,0,0,0,TRUE
Rsad2,164,1392,-3.085391491,-3.206281661,0,0,0,TRUE
Rnf144a,8,172,-4.426264755,-4.547154924,0,0,0,TRUE
Mboat2,39,170,-2.123988717,-2.244878887,0,0,0,TRUE
Ncoa1,96,1768,-4.202940059,-4.323830228,0,0,0,TRUE
Slc26a4,951,104,3.192861813,3.071971643,0,0,0,TRUE
Efr3b,51,12502,-7.937445945,-8.058336115,0,0,0,TRUE
Dnmt3a,891,341,1.385653692,1.264763523,0,0,0,TRUE
Dld,19,287,-3.916979413,-4.037869583,0,0,0,TRUE
Rab10,348,3754,-3.431269439,-3.552159609,0,0,0,TRUE
Ddx52,1374,378,1.861923865,1.741033695,0,0,0,TRUE
Cdc27,4600,1865,1.302458231,1.181568061,0,0,0,TRUE
Ddx42,3,1729,-9.170759653,-9.291649823,0,0,0,TRUE
Rnf135,3,73,-4.604862058,-4.725752228,0,0,0,TRUE
Adap2,3400,988,1.782951799,1.66206163,0,0,0,TRUE
Nf1,18573,1828,3.34486889,3.22397872,0,0,0,TRUE
Polg2,33,208,-2.656045599,-2.776935768,0,0,0,TRUE
Ddx5,32479,26820,0.276197977,0.155307807,0,0,0,TRUE
Helz,49,336,-2.777607579,-2.898497748,0,0,0,TRUE
Cacng4,3,62,-4.36923381,-4.490123979,0,0,0,TRUE
Hn1,310,41,2.918572401,2.797682231,0,0,0,TRUE
Sumo2,82,712,-3.118181426,-3.239071596,0,0,0,TRUE
Gga3,21636,522,5.373240186,5.252350016,0,0,0,TRUE
Slc25a19,5,1683,-8.394891366,-8.515781536,0,0,0,TRUE
Pafah1b1,3,473,-7.300733873,-7.421624042,0,0,0,TRUE
Recql5,3,73,-4.604862058,-4.725752228,0,0,0,TRUE
Fbf1,6,97,-4.014950341,-4.135840511,0,0,0,TRUE
Acox1,1937,1232,0.652821698,0.531931528,0,0,0,TRUE
Ten1,3,76,-4.662965013,-4.783855182,0,0,0,TRUE
Srp68,90,365,-2.019899557,-2.140789727,0,0,0,TRUE
Ncbp3,193,3123,-4.016259817,-4.137149986,0,0,0,TRUE
Atp2a3,3,157,-5.709658248,-5.830548418,0,0,0,TRUE
Ube2g1,26,139,-2.418501355,-2.539391524,0,0,0,TRUE
Med31,218,3,6.183221824,6.062331654,0,0,0,TRUE
Slc13a5,7,87,-3.635588574,-3.756478743,0,0,0,TRUE
Wscd1,3,135,-5.491853096,-5.612743266,0,0,0,TRUE
Rabep1,4,384,-6.584962501,-6.70585267,0,0,0,TRUE
Kif1c,10,167,-4.061776198,-4.182666367,0,0,0,TRUE
Sec14l1,38,604,-3.990477226,-4.111367396,0,0,0,TRUE
Slc6a4,72,617,-3.099201678,-3.220091847,0,0,0,TRUE
Cpd,316,3682,-3.542493163,-3.663383333,0,0,0,TRUE
Rflnb,3,1823,-9.247136345,-9.368026515,0,0,0,TRUE
Ywhae,6732,11057,-0.715852923,-0.836743093,0,0,0,TRUE
Prpf8,3,341,-6.828665428,-6.949555598,0,0,0,TRUE
Abcc3,3,169,-5.815916936,-5.936807105,0,0,0,TRUE
Hoxb9,3,87,-4.857980995,-4.978871165,0,0,0,TRUE
Fbxl20,3,550,-7.518325308,-7.639215477,0,0,0,TRUE
