"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019001","GO:0019001","guanyl nucleotide binding","87/4410","387/28396",0.224806201550388,1.44752764154758,3.80091241302248,0.000185170568497278,0.0027065047046637,0.00179731041393319,"Ak3/Arf1/Arf4/Arfrp1/Arl2/Arl3/Arl4c/Atl2/Cdc42/Ciita/Diras1/Dnajc27/Dnm1l/Dnm2/Drg1/Drg2/Eef2/Ehd2/Ehd3/Ehd4/Eif2s3x/Eif5/Eif5b/Fkbp4/Gbp4/Gbp5/Gfm1/Gimap1/Gimap7/Gna13/Gnai2/Gnal/Gnao1/Gpn1/Gtpbp10/Gtpbp4/Gtpbp8/Gucy2e/Guf1/Kras/Lrrk2/Lsg1/Mfn1/Mfn2/Mras/Mx2/Nme1/Ola1/Pde5a/Pde6c/Pde6g/Rab10/Rab11a/Rab13/Rab18/Rab19/Rab20/Rab23/Rab24/Rab29/Rab30/Rab33b/Rab36/Rab37/Rab3c/Rab7b/Rab9/Rab9b/Ran/Rap2a/Rheb/Rhob/Rhod/Rhog/Rhoh/Rhot1/Rngtt/Rp2/Rragd/Rtcb/Sar1b/Tuba4a/Tuba8/Tubb3/Tubb4a/Tubd1/Tufm",87
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","87/4410","387/28396",0.224806201550388,1.44752764154758,3.80091241302248,0.000185170568497278,0.0027065047046637,0.00179731041393319,"Ak3/Arf1/Arf4/Arfrp1/Arl2/Arl3/Arl4c/Atl2/Cdc42/Ciita/Diras1/Dnajc27/Dnm1l/Dnm2/Drg1/Drg2/Eef2/Ehd2/Ehd3/Ehd4/Eif2s3x/Eif5/Eif5b/Fkbp4/Gbp4/Gbp5/Gfm1/Gimap1/Gimap7/Gna13/Gnai2/Gnal/Gnao1/Gpn1/Gtpbp10/Gtpbp4/Gtpbp8/Gucy2e/Guf1/Kras/Lrrk2/Lsg1/Mfn1/Mfn2/Mras/Mx2/Nme1/Ola1/Pde5a/Pde6c/Pde6g/Rab10/Rab11a/Rab13/Rab18/Rab19/Rab20/Rab23/Rab24/Rab29/Rab30/Rab33b/Rab36/Rab37/Rab3c/Rab7b/Rab9/Rab9b/Ran/Rap2a/Rheb/Rhob/Rhod/Rhog/Rhoh/Rhot1/Rngtt/Rp2/Rragd/Rtcb/Sar1b/Tuba4a/Tuba8/Tubb3/Tubb4a/Tubd1/Tufm",87
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","28/4410","91/28396",0.307692307692308,1.98123146694575,4.01996155941446,0.000193660901381878,0.0027674250896206,0.00183776585526872,"Acadsb/Acadvl/Aifm3/Aox1/Aox3/Aox4/Cry2/Dao/Dhcr24/Dus2/Fmo2/Fmo4/Fmo5/Foxred2/Ivd/Kmo/Ldhd/Mical2/Mmachc/Mtrr/Nos3/Nqo2/Pipox/Pyroxd1/Qsox1/Sqle/Steap3/Txnrd3",28
"GO:0008234","GO:0008234","cysteine-type peptidase activity","46/4410","176/28396",0.261363636363636,1.68292104720676,3.89681369973423,0.00019374177238394,0.0027674250896206,0.00183776585526872,"Adgb/Alg13/Atg4d/Capn15/Capn2/Capn3/Capn7/Casp12/Casp4/Casp6/Casp9/Cflar/Ctsb/Ctsc/Ctsz/Cyld/Espl1/Josd2/Mindy2/Mindy4/Otub2/Otud6b/Pgpep1/Scrn1/Scrn3/Tinagl1/Tnfaip3/Uchl1/Uchl4/Usp10/Usp14/Usp17la/Usp17lb/Usp17lc/Usp17ld/Usp22/Usp24/Usp28/Usp3/Usp31/Usp42/Usp44/Usp46/Usp49/Usp7/Zranb1",46
"GO:0019903","GO:0019903","protein phosphatase binding","49/4410","191/28396",0.256544502617801,1.65189063408959,3.87605284627322,0.00019877206524548,0.00280737624734346,0.00186429624766015,"Akap1/Akap11/Akap5/Akt1/Anapc5/Ank1/Atp2b4/Bad/Bcl2/Bod1/Cacna1c/Cdkn1b/Clec12a/Cpd/Csf1r/Ctnnd1/Fbxl2/Fcrl5/Foxo1/Ikbkb/Iqgap1/Itga1/Jak1/Jup/Kat2a/Kcnn4/Kifap3/Lck/Magi3/Map3k5/Met/Mvp/Pard3/Pik3r1/Pirb/Ppp1ca/Ppp2ca/Ptk2/Rack1/Rpa2/Rps6kb1/Shc1/Sirpa/Slc6a3/Smg5/Stat3/Stx17/Trp53/Vim",49
"GO:0051287","GO:0051287","NAD binding","22/4410","65/28396",0.338461538461538,2.17935461364033,4.08160951032889,0.000202648231986092,0.00283032030673909,0.0018795327247365,"Aldh1a1/Aldh2/Aldh5a1/Aldh9a1/Aox1/Aox3/Aox4/Bdh2/Ctbp1/Hadha/Idh1/Idh3a/Mdh1/Me1/Me2/Ndufs2/Parp14/Qdpr/Sirt1/Sirt2/Sirt6/Sirt7",22
"GO:0140662","GO:0140662","ATP-dependent protein folding chaperone","12/4410","26/28396",0.461538461538462,2.97184720041863,4.31312039272479,0.000219783363719095,0.00301658940417407,0.00200322857053974,"Cct3/Cct5/Cct6a/Cct6b/Cct7/Hspa4l/Hspa5/Hspa8/Hspa9/Hsph1/Tcp1/Trap1",12
"GO:0000146","GO:0000146","microfilament motor activity","15/4410","37/28396",0.405405405405405,2.61040632469204,4.20293031892669,0.000220784586463018,0.00301658940417407,0.00200322857053974,"Actc1/Myh10/Myh11/Myh2/Myh3/Myh7/Myh7b/Myo10/Myo1b/Myo1c/Myo1f/Myo1h/Myo3a/Myo5b/Myo7b",15
"GO:0003697","GO:0003697","single-stranded DNA binding","35/4410","124/28396",0.282258064516129,1.81746031746032,3.91165525888029,0.000225194908095464,0.00304376343522579,0.00202127404776121,"Brca2/Cry2/Ctc1/Dhx36/Ercc4/Ercc5/Hmces/Hnrnpdl/Mcm10/Mcm2/Mlh1/Msh3/Nme1/Nol12/Pcbp2/Pou4f1/Ptbp1/Purb/Recql/Rexo4/Rpa2/Smc5/Smc6/Ssbp1/Ssbp2/Ssbp3/Tdp1/Tdp2/Ten1/Terf2/Trp53/Tsnax/Twnk/Wdr48/Ybx3",35
"GO:0004715","GO:0004715","non-membrane spanning protein tyrosine kinase activity","17/4410","45/28396",0.377777777777778,2.43251196775006,4.12364852349659,0.000237525628366009,0.00317627356229865,0.00210927013767352,"Abl2/Eif2ak2/Fes/Fyn/Hck/Jak1/Lck/Lyn/Melk/Peak1/Prkcd/Ptk2/Ptk6/Stk16/Styk1/Tnk1/Wee1",17
"GO:0001217","GO:0001217","DNA-binding transcription repressor activity","70/4410","300/28396",0.233333333333333,1.50243386243386,3.75127237274825,0.000243837681854517,0.00322635753780135,0.00214252943723692,"Atf3/Bach2/Bcl6/Bhlhe40/Creb3l1/Ctcf/E2f7/Elk3/Eno1b/Etv6/Foxo1/Gata3/Gzf1/Hbp1/Hesx1/Heyl/Hhex/Hif1a/Ikzf1/Irf8/Irx1/Klf16/Mkx/Mnt/Mxd1/Mxd4/Mynn/Myt1l/Nfatc1/Nfe2l1/Nfx1/Nr1d1/Nr1d2/Ovol1/Pax6/Pou4f1/Pou5f1/Pou6f1/Prox1/Prrx1/Purb/Rela/Rest/Smad3/Smad5/Sp2/Sp3/Spi1/Tcfl5/Tgif1/Trp53/Trps1/Ylpm1/Zbtb1/Zbtb10/Zbtb16/Zbtb34/Zbtb5/Zeb1/Zeb2/Zfp131/Zfp217/Zfp239/Zfp354c/Zfp422/Zfp512b/Zfp595/Zfp750/Zfp950/Zkscan3",70
"GO:0005244","GO:0005244","voltage-gated monoatomic ion channel activity","45/4410","173/28396",0.260115606936416,1.67488498289489,3.81779447272607,0.000253652613579697,0.00332126390905916,0.00220555397553399,"Ano1/Cacna1c/Cacna1e/Cacna1g/Cacna2d1/Cacna2d3/Cacna2d4/Cacnb2/Cacnb3/Cacng3/Catsper3/Clcn1/Clcn5/Clcn6/Grin1/Grin2b/Grm7/Hcn1/Hcn3/Kcna2/Kcna6/Kcnb1/Kcnc2/Kcng3/Kcnh1/Kcnh5/Kcnj10/Kcnj13/Kcnj8/Kcnj9/Kcnk10/Kcnk13/Kcnk3/Kcnn2/Kcnn4/Kcnq2/Kcnt2/Scn2a/Scn2b/Slc17a3/Snap25/Tmc1/Tspoap1/Vdac2/Vdac3",45
"GO:0046943","GO:0046943","carboxylic acid transmembrane transporter activity","49/4410","193/28396",0.253886010362694,1.63477259643063,3.7941149721251,0.000259247448745565,0.00333680708177433,0.00221587574077549,"Abcb11/Abcb1b/Abcc1/Abcc2/Abcc3/AU018091/Gria2/Gria3/Grid2/Grik1/Grik2/Grin1/Grin2b/Mpc1/Sfxn1/Sfxn5/Slc10a1/Slc13a3/Slc13a5/Slc16a10/Slc16a4/Slc16a6/Slc17a8/Slc22a19/Slc23a2/Slc25a15/Slc25a21/Slc25a44/Slc26a10/Slc26a3/Slc26a8/Slc27a1/Slc27a2/Slc36a1/Slc36a2/Slc36a4/Slc38a4/Slc38a6/Slc38a8/Slc3a2/Slc43a1/Slc43a3/Slc47a1/Slc6a1/Slc6a19/Slc6a20a/Slc6a20b/Slc6a9/Slc7a2",49
"GO:0046625","GO:0046625","sphingolipid binding","13/4410","30/28396",0.433333333333333,2.7902343159486,4.20661505955218,0.000262803421714924,0.00333680708177433,0.00221587574077549,"Cd300lf/Cerkl/Cln8/Lama1/Lamc1/Laptm4b/Lyn/Map1lc3b/Phb2/Pla2g4a/S1pr1/Tnr/Vdac2",13
"GO:0051959","GO:0051959","dynein light intermediate chain binding","13/4410","30/28396",0.433333333333333,2.7902343159486,4.20661505955218,0.000262803421714924,0.00333680708177433,0.00221587574077549,"Ccdc88a/Dnah14/Dnah17/Dnah2/Dnah5/Dnah7a/Dnah7b/Dnah8/Dync1h1/Hook1/Rab11a/Rab11fip3/Rilpl2",13
"GO:0032182","GO:0032182","ubiquitin-like protein binding","34/4410","121/28396",0.28099173553719,1.80930642229344,3.82530159635318,0.000301133084008055,0.00378524286598126,0.00251366879598303,"Bub3/Dcun1d3/Dcun1d4/Habp4/Herc2/Ikbkg/Map3k7/Nsfl1c/Optn/Otub2/Plaa/Rbck1/Rnf111/Sirt2/Smad3/Smarcad1/Sqstm1/Stam/Stam2/Tab2/Tab3/Tax1bp1/Tdg/Tnfaip3/Tollip/Tom1l1/Top2a/Ubap1/Ubxn2a/Ubxn2b/Uchl1/Uchl4/Vps36/Wdr48",34
"GO:0001223","GO:0001223","transcription coactivator binding","19/4410","54/28396",0.351851851851852,2.26557487192408,3.99145091533403,0.000306791872937148,0.00381819192358411,0.00253554929900113,"Ar/Ccnt2/Cdk9/Epas1/Foxo1/Gata1/Gata3/Gata6/Hif1a/Map3k7/Nfatc1/Nr4a3/Rela/Smad3/Tead2/Tert/Thrb/Trerf1/Vgll4",19
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity","68/4410","292/28396",0.232876712328767,1.49949367875004,3.67873640685058,0.000314168089635735,0.00385539657249152,0.00256025581542166,"Ank/Chp1/Clcn5/Clcn6/Letm1/Mcu/Mfsd4b1/Slc10a1/Slc11a2/Slc12a3/Slc12a9/Slc13a3/Slc13a5/Slc15a2/Slc15a5/Slc16a10/Slc16a4/Slc17a2/Slc17a4/Slc17a8/Slc18a1/Slc18b1/Slc20a2/Slc22a19/Slc22a3/Slc23a2/Slc24a2/Slc24a3/Slc25a15/Slc25a17/Slc25a19/Slc25a21/Slc25a23/Slc25a25/Slc25a31/Slc25a5/Slc26a10/Slc26a3/Slc26a8/Slc2a12/Slc2a13/Slc35e1/Slc35e2/Slc36a1/Slc36a2/Slc36a4/Slc37a1/Slc38a4/Slc3a2/Slc46a3/Slc47a1/Slc4a5/Slc5a10/Slc5a3/Slc5a4a/Slc6a1/Slc6a19/Slc6a20a/Slc6a20b/Slc6a3/Slc6a4/Slc6a9/Slc8a1/Slc8a3/Slc9a2/Slc9a6/Slco6d1/Tmem165",68
"GO:0016791","GO:0016791","phosphatase activity","63/4410","266/28396",0.236842105263158,1.5250268528464,3.68891616140037,0.000315915550490554,0.00385539657249152,0.00256025581542166,"Acp2/Acp6/Armt1/Cdc14a/Cdc25a/Ctdspl2/Dnajc6/Dusp11/Dusp12/Dusp16/Dusp19/Dusp23/Dusp7/Eya1/Eya3/Fra10ac1/Hdhd2/Inpp1/Inpp5e/Lck/Minpp1/Mtm1/Mtmr14/Mtmr7/Noct/Nt5c2/Nt5c3/Pdp1/Pdxp/Pfkfb2/Pfkfb3/Pgam5/Phlpp2/Phospho2/Plpp2/Pnkp/Pon1/Ppm1k/Ppm1l/Ppp1ca/Ppp2ca/Ppp6c/Pptc7/Psph/Ptk2/Ptpdc1/Ptpmt1/Ptpn11/Ptpn12/Ptpn14/Ptpn18/Ptpn2/Ptpn23/Ptpn3/Ptpn5/Ptpn9/Ptpra/Ptprg/Ptprn2/Pxylp1/Rngtt/Tigar/Tpte",63
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","42/4410","160/28396",0.2625,1.6902380952381,3.75421072666412,0.00032444682638603,0.00392143904583884,0.00260411268546682,"Asic1/Atp1a2/Cacna1g/Chp1/Cpox/Gria2/Grik1/Grik2/Hcn1/Hcn3/Pkd2l1/Scn11a/Scn2a/Scn2b/Scn5a/Scn8a/Slc10a1/Slc12a3/Slc13a3/Slc13a5/Slc17a8/Slc18a1/Slc20a2/Slc22a3/Slc23a2/Slc24a2/Slc24a3/Slc38a4/Slc4a5/Slc5a10/Slc5a3/Slc5a4a/Slc6a1/Slc6a20a/Slc6a20b/Slc6a3/Slc6a4/Slc6a9/Slc8a1/Slc8a3/Slc9a2/Slc9a6",42
"GO:0004518","GO:0004518","nuclease activity","51/4410","205/28396",0.248780487804878,1.6018981251037,3.70856586700548,0.000332856975779826,0.00396148764701682,0.00263070778719954,"Ang/Angel2/Aplf/Cnot6/Cnot8/Dclre1b/Ddx1/Dis3/Dnase1l1/Dnase1l3/Elac1/Endod1/Ercc4/Ercc5/Eri1/Eri2/Ern1/Exd2/Exog/Fan1/Fancm/G3bp1/Isg20/Las1l/Nme1/Nob1/Noct/Nudt16/Pgbd5/Piwil2/Pld6/Pnpt1/Polq/Ptbp1/Rad51c/Rexo1/Rexo4/Rida/Rnaseh2a/Rpp14/Slfn14/Slfn9/Tatdn1/Tdp1/Tdp2/Toe1/Tsnax/Usb1/Zc3h12b/Zc3h12c/Zc3h12d",51
"GO:0022832","GO:0022832","voltage-gated channel activity","45/4410","175/28396",0.257142857142857,1.65574344023324,3.7310244610428,0.000334063397441354,0.00396148764701682,0.00263070778719954,"Ano1/Cacna1c/Cacna1e/Cacna1g/Cacna2d1/Cacna2d3/Cacna2d4/Cacnb2/Cacnb3/Cacng3/Catsper3/Clcn1/Clcn5/Clcn6/Grin1/Grin2b/Grm7/Hcn1/Hcn3/Kcna2/Kcna6/Kcnb1/Kcnc2/Kcng3/Kcnh1/Kcnh5/Kcnj10/Kcnj13/Kcnj8/Kcnj9/Kcnk10/Kcnk13/Kcnk3/Kcnn2/Kcnn4/Kcnq2/Kcnt2/Scn2a/Scn2b/Slc17a3/Snap25/Tmc1/Tspoap1/Vdac2/Vdac3",45
"GO:0016779","GO:0016779","nucleotidyltransferase activity","37/4410","136/28396",0.272058823529412,1.75178738161931,3.76825014056435,0.000338029601888846,0.00397105803340447,0.00263706320017565,"Art5/Dkc1/Mb21d2/Nmnat2/Nmnat3/Nudt5/Oasl2/Parp11/Parp12/Parp14/Parp16/Parp3/Parp6/Pcyt1b/Pnpt1/Polb/Polh/Polk/Poll/Poln/Polq/Polr1a/Polr1b/Polr1d/Polr2c/Polr2f/Polr2j/Polr3a/Prim1/Primpol/Rngtt/Rpap1/Sgip1/Sirt6/Tep1/Terf2/Tert",37
"GO:0016829","GO:0016829","lyase activity","49/4410","196/28396",0.25,1.60975056689342,3.67296686830463,0.000381230099197519,0.00432113590284273,0.00286953964824711,"Acmsd/Adcy3/Adcy6/Adcy7/Adcy9/Adsl/Aldoa/Aloxe3/Bst1/Car12/Cd38/Clybl/Cyp1b1/Dera/Echdc1/Echdc3/Echs1/Eno1b/Gad2/Ggcx/Gldc/Glo1/Got1/Gucy2e/Hacd3/Hadha/Hccs/Hdc/Hmga1/Hmga1b/Hoga1/Ireb2/Me1/Me2/Mgst2/Mgst3/Npl/Paics/Polb/Poll/Polq/Ppcdc/Ptges2/Rsad2/Srr/Tha1/Tpi1/Usb1/Xrcc5",49
"GO:0051536","GO:0051536","iron-sulfur cluster binding","23/4410","72/28396",0.319444444444444,2.0569035021416,3.85022056099204,0.000383915403055497,0.00432113590284273,0.00286953964824711,"Aifm3/Aox1/Aox3/Aox4/Bola2/Ciapin1/Cisd2/Elp3/Ercc2/Fdx1/Glrx3/Ireb2/Isca1/Isca2/Ndufs2/Ndufv2/Nubpl/Polr3f/Ppat/Prim2/Rfesd/Rsad2/Uqcrfs1",23
"GO:0008559","GO:0008559","ABC-type xenobiotic transporter activity","9/4410","17/28396",0.529411764705882,3.40888355342137,4.25993565977243,0.000384256824971328,0.00432113590284273,0.00286953964824711,"Abca3/Abcb11/Abcb1b/Abcb5/Abcc1/Abcc2/Abcc3/Abcg3/Ralbp1",9
"GO:0043422","GO:0043422","protein kinase B binding","9/4410","17/28396",0.529411764705882,3.40888355342137,4.25993565977243,0.000384256824971328,0.00432113590284273,0.00286953964824711,"Appl1/Bad/Ccdc88a/Npm1/Pde3b/Pink1/Ppp2ca/Sirt1/Traf6",9
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","68/4410","294/28396",0.231292517006803,1.48929304147963,3.61605815612641,0.000385017677898477,0.00432113590284273,0.00286953964824711,"Atf3/Bach2/Bcl6/Bhlhe40/Creb3l1/Ctcf/E2f7/Elk3/Eno1b/Etv6/Foxo1/Gata3/Gzf1/Hbp1/Hesx1/Heyl/Hhex/Ikzf1/Irf8/Irx1/Klf16/Mkx/Mnt/Mxd1/Mxd4/Mynn/Myt1l/Nfatc1/Nfe2l1/Nfx1/Nr1d1/Nr1d2/Ovol1/Pax6/Pou4f1/Pou5f1/Pou6f1/Prox1/Prrx1/Purb/Rela/Rest/Smad5/Sp2/Sp3/Spi1/Tcfl5/Tgif1/Trp53/Trps1/Ylpm1/Zbtb1/Zbtb10/Zbtb16/Zbtb34/Zbtb5/Zeb1/Zeb2/Zfp131/Zfp217/Zfp239/Zfp354c/Zfp422/Zfp512b/Zfp595/Zfp750/Zfp950/Zkscan3",68
"GO:0050135","GO:0050135","NADP+ nucleosidase activity","7/4410","11/28396",0.636363636363636,4.0975468975469,4.40586413231013,0.000400591725379628,0.00441705086668589,0.00293323396330604,"Bst1/Cd38/Il18r1/Il18rap/Il1r1/Il1rapl1/Sarm1",7
"GO:0061809","GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating","7/4410","11/28396",0.636363636363636,4.0975468975469,4.40586413231013,0.000400591725379628,0.00441705086668589,0.00293323396330604,"Bst1/Cd38/Il18r1/Il18rap/Il1r1/Il1rapl1/Sarm1",7
"GO:0008174","GO:0008174","mRNA methyltransferase activity","8/4410","14/28396",0.571428571428571,3.67942986718497,4.29977995380756,0.000417189717270428,0.00454892397499311,0.00302080702773482,"Cmtr1/Mettl1/Mettl14/Mettl16/Mettl3/Mettl8/Nsun2/Rnmt",8
"GO:0030332","GO:0030332","cyclin binding","14/4410","35/28396",0.4,2.57560090702948,3.99927060416806,0.000419789324661257,0.00454892397499311,0.00302080702773482,"Cdk14/Cdk2/Cdk4/Cdk6/Cdkn1a/Cdkn1b/Cul3/Herc6/Klhdc9/Mdfic/Poln/Ptch1/Rack1/Rbm4",14
"GO:0101005","GO:0101005","deubiquitinase activity","29/4410","100/28396",0.29,1.86731065759637,3.72540485529644,0.000458394838442406,0.00492480608480431,0.00327041931520313,"Alg13/Cops5/Cyld/Josd2/Mindy2/Mindy4/Otub2/Otud6b/Stambp/Tnfaip3/Uchl1/Uchl4/Usp10/Usp14/Usp17la/Usp17lb/Usp17lc/Usp17ld/Usp22/Usp24/Usp28/Usp3/Usp31/Usp42/Usp44/Usp46/Usp49/Usp7/Zranb1",29
"GO:0051087","GO:0051087","protein-folding chaperone binding","42/4410","163/28396",0.257668711656442,1.65912941863862,3.6186560057158,0.000493687308664366,0.00525902497450092,0.00349236427984695,"Ahsa1/App/Atp1a2/Bin1/Birc5/Cdc25a/Cdkn1b/Cftr/Ctsc/Dlst/Dnaja2/Dnajb1/Dnajc1/Dnajc2/Dnajc8/Ern1/Gnb5/Grn/Hikeshi/Hscb/Hspa8/Hspa9/Iqcg/Lbr/Ogdh/Pacrg/Plg/Prnp/Ptges3l/Sacs/Slc25a17/Snca/Spn/Stau2/Stmn3/Stub1/Sugt1/Tert/Tfrc/Timm10/Trp53/Tsacc",42
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding","31/4410","110/28396",0.281818181818182,1.81462791177077,3.67055027537075,0.000513826610421956,0.00542756343949915,0.00360428573254853,"Abcf1/Cpeb2/Ctif/Dazl/Dhfr/Eef1d/Eef2/Eef2k/Eif1a/Eif1ad/Eif1b/Eif2b3/Eif2b5/Eif2d/Eif2s1/Eif2s3x/Eif3c/Eif3i/Eif3k/Eif4b/Eif4g2/Eif4g3/Eif5/Eif5b/Gfm1/Igf2bp2/Larp1/Paip2/Purb/Tufm/Tyms",31
"GO:0044183","GO:0044183","protein folding chaperone","19/4410","56/28396",0.339285714285714,2.18466148364108,3.80495632217932,0.000519574651614863,0.00544254447566569,0.00361423419939111,"Aplf/Cct3/Cct5/Cct6a/Cct6b/Cct7/Dnajb1/Fkbp8/Hspa4l/Hspa5/Hspa8/Hspa9/Hsph1/Hypk/Lyrm7/Pfdn2/Tcp1/Trap1/Wdr83os",19
"GO:0019200","GO:0019200","carbohydrate kinase activity","10/4410","21/28396",0.476190476190476,3.06619155598747,4.06137986313848,0.000543875554279483,0.00565001298949843,0.00375200795601244,"Fggy/Hk1/Hkdc1/Nagk/Pfkfb2/Pfkfb3/Pfkl/Pfkm/Pfkp/Rbks",10
"GO:0004519","GO:0004519","endonuclease activity","33/4410","120/28396",0.275,1.77072562358277,3.62779510860034,0.000558887376918481,0.00574324592797403,0.00381392121666742,"Ang/Aplf/Dis3/Dnase1l1/Dnase1l3/Elac1/Endod1/Ercc4/Ercc5/Ern1/Exog/Fan1/G3bp1/Las1l/Nob1/Nudt16/Pgbd5/Piwil2/Pld6/Polq/Ptbp1/Rad51c/Rexo4/Rida/Rnaseh2a/Rpp14/Slfn14/Slfn9/Tdp2/Tsnax/Zc3h12b/Zc3h12c/Zc3h12d",33
"GO:0008187","GO:0008187","poly-pyrimidine tract binding","13/4410","32/28396",0.40625,2.61584467120181,3.9214996242068,0.000561988265028485,0.00574324592797403,0.00381392121666742,"Atxn1/Cpeb2/Hnrnpc/Ikzf1/Khdrbs1/Khdrbs2/Pabpc4/Pabpc4l/Patl2/Pnpt1/Rbms2/Rbms3/Rps7",13
"GO:0044325","GO:0044325","transmembrane transporter binding","43/4410","169/28396",0.254437869822485,1.6383260207436,3.56873956437297,0.000567038929609517,0.0057481285041868,0.00381716359236288,"Abcc8/Actn1/Actn2/Akap9/Ank1/Atp2a3/Cabp1/Cacna1c/Calm3/Cav1/Cib1/Diaph1/Dpp10/Fhl1/Fkbp1b/Fyn/Grina/Homer1/Itpr2/Kcnb1/Kcnc2/Kcnh1/Kcnh5/Lrrk2/Lyn/Nedd4l/Pacs1/Pias3/Pkd1/Pkd1l3/Pkd2l1/Ppp2ca/Prnp/Rims3/S100a10/Scn5a/Sh3gl2/Slc5a3/Slc8a1/Snap25/Tcaf3/Trp53/Usp10",43
"GO:0030295","GO:0030295","protein kinase activator activity","37/4410","140/28396",0.264285714285714,1.70173631357305,3.56897860521012,0.000619017723041648,0.00618102339054645,0.004104636393002,"Abi1/Ajuba/Alk/Als2/Bmp2/Calm3/Ccdc88a/Ccnd3/Ccnt2/Cdkn1a/Daxx/Dusp19/Erbb3/Ercc6/Gprc5d/Grem1/Htr2a/Il6st/Iqgap1/Map2k2/Map3k13/Mapk8ip2/Mnat1/Mob3c/Nckap1l/Nek9/Parp16/Parp6/Pik3ca/Rgcc/Rheb/Rptor/Slc27a1/Stradb/Tcl1/Tom1l1/Topbp1",37
"GO:0008173","GO:0008173","RNA methyltransferase activity","20/4410","61/28396",0.327868852459016,2.11114828445039,3.72508893371266,0.000619577523634728,0.00618102339054645,0.004104636393002,"Cmtr1/Fdxacb1/Ftsj3/Mettl1/Mettl14/Mettl16/Mettl3/Mettl6/Mettl8/Mrm1/Mrm3/Nop2/Nsun2/Nsun3/Nsun5/Rnmt/Tarbp1/Tfb2m/Trmt1/Tyw3",20
"GO:0004860","GO:0004860","protein kinase inhibitor activity","22/4410","70/28396",0.314285714285714,2.02368642695173,3.67692402418439,0.000654060044575491,0.00647364941757002,0.00429896075713522,"Akt1/Cav1/Cdkn1a/Cdkn1b/Chp1/Cib1/Dus2/Dusp19/Gskip/Mbip/Nolc1/Npm1/Prkar1b/Prkar2a/Prkch/Rack1/Rptor/Smcr8/Spred1/Spred2/Trib2/Tsacc",22
"GO:0070402","GO:0070402","NADPH binding","9/4410","18/28396",0.5,3.21950113378685,4.0388902131325,0.000662782200612218,0.00650047784561107,0.00431677672953112,"Akr1b8/Cbr4/Cryz/Decr1/Dhfr/Dus2/Lbr/Mtrr/Qdpr",9
"GO:0019829","GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity","19/4410","57/28396",0.333333333333333,2.14633408919123,3.71464821349898,0.000667113478189203,0.00650047784561107,0.00431677672953112,"Abcc8/Atp13a2/Atp13a3/Atp1a2/Atp2a3/Atp2b2/Atp2b4/Atp6v0a2/Atp6v0a4/Atp6v0b/Atp6v0c/Atp6v0d1/Atp6v0d2/Atp6v1e1/Atp6v1f/Atp6v1h/Atp7b/Cpox/Kcnj8",19
"GO:0005261","GO:0005261","monoatomic cation channel activity","72/4410","321/28396",0.224299065420561,1.44426219085765,3.43236373140303,0.000672553262444895,0.00650307269917872,0.0043184998956988,"Abcc8/Ano1/Ano10/Asic1/Cacna1c/Cacna1e/Cacna1g/Cacna2d1/Cacna2d3/Cacna2d4/Cacnb2/Cacnb3/Cacng3/Catsper2/Catsper3/Chrnb1/Chrng/Gpm6a/Gria2/Grik1/Grik2/Grin1/Grin2b/Grm7/Hcn1/Hcn3/Itpr2/Kcna2/Kcna6/Kcnb1/Kcnc2/Kcng3/Kcnh1/Kcnh5/Kcnj10/Kcnj13/Kcnj8/Kcnj9/Kcnk10/Kcnk13/Kcnk3/Kcnmb3/Kcnn2/Kcnn4/Kcnq2/Kcnt2/Mcoln1/Mcu/Orai1/Orai3/Otop1/P2rx4/Pkd1/Pkd1l3/Pkd2l1/Pkd2l2/Scn11a/Scn2a/Scn2b/Scn5a/Scn8a/Slc24a2/Slc24a3/Slc6a4/Snap25/Tmc1/Tmco1/Tmem63b/Trpc4/Trpc6/Trpv6/Tspoap1",72
"GO:0004843","GO:0004843","cysteine-type deubiquitinase activity","27/4410","93/28396",0.290322580645161,1.86938775510204,3.60080890725619,0.000694273300214338,0.00666184380434674,0.00442393513113676,"Alg13/Cyld/Josd2/Mindy2/Mindy4/Otub2/Otud6b/Tnfaip3/Uchl1/Uchl4/Usp10/Usp14/Usp17la/Usp17lb/Usp17lc/Usp17ld/Usp22/Usp24/Usp28/Usp3/Usp31/Usp42/Usp44/Usp46/Usp49/Usp7/Zranb1",27
"GO:0045499","GO:0045499","chemorepellent activity","12/4410","29/28396",0.413793103448276,2.66441473140981,3.84516660797385,0.000749548294996713,0.00713774399099143,0.00473996649068894,"Apoa1/Dpp4/Epha7/Nrg3/Sema3a/Sema4b/Sema4d/Sema4f/Sema4g/Sema5b/Sema6b/Slit2",12
